stimulus_filename,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,welcome.started,welcome_image.started,welcome_key_resp.started,welcome.stopped,welcome_key_resp.keys,welcome_key_resp.rt,welcome_key_resp.duration,instruction.started,instruction_image.started,instruction_key_resp.started,instruction.stopped,instruction_key_resp.keys,instruction_key_resp.rt,instruction_key_resp.duration,start.started,start_image.started,key_resp.started,start.stopped,key_resp.keys,key_resp.rt,key_resp.duration,block_info.started,block_text.started,block_info.stopped,img_presentation.started,ISI_text.started,stimulus_image.started,ISI_text.stopped,stimulus_image.stopped,text.started,text.stopped,img_presentation.stopped,evaluation.started,horizontal_polygon.started,vertical_polygon.started,ha_text.started,la_text.started,negative_text.started,positive_text.started,mouse.started,evaluation.stopped,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,rest.started,rest.stopped,key_resp_2.keys,rest_image.started,key_resp_2.started,key_resp_2.rt,key_resp_2.duration,block_text.stopped,end.started,end_image.started,key_resp_3.started,end.stopped,key_resp_3.keys,key_resp_3.rt,key_resp_3.duration,participant,session,date,expName,psychopyVersion,frameRate,expStart,
,,,,,,,0.023982497225006227,0.05732335716311354,0.05732335716311354,5.707637336290645,space,5.638493504597136,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ED23,001,2024-01-26_17h32.04.562,rating,2023.2.3,59.99692109293908,2024-01-26 17h32.35.906989 +0800,
,,,,,,,,,,,,,,5.707657008095339,5.740579343235368,5.740579343235368,8.174310731285004,space,2.423317305088858,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ED23,001,2024-01-26_17h32.04.562,rating,2023.2.3,59.99692109293908,2024-01-26 17h32.35.906989 +0800,
,,,,,,,,,,,,,,,,,,,,,8.174328977596815,8.207306051675914,8.207306051675914,10.057653786481751,return,1.839677918369489,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ED23,001,2024-01-26_17h32.04.562,rating,2023.2.3,59.99692109293908,2024-01-26 17h32.35.906989 +0800,
neu_171.jpg,0,0,0,272,10.090609763259636,,,,,,,,,,,,,,,,,,,,,,,10.077840765570727,10.090609763259636,11.074004763428093,11.074023009741722,11.10729915228876,12.057314519104693,12.107286037751692,13.057290855918836,13.057290855918836,13.307306393793624,13.290855062126866,13.290863615085982,13.307306393793624,13.307306393793624,13.307306393793624,13.307306393793624,13.307306393793624,13.307306393793624,-0.0002969302295241505,13.674289919083094,[349.0],[-117.0],[1],[0],[0],[0.3666687763961818],13.675683481214946,13.67975440463124,None,,,,,,,,,,,,,ED23,001,2024-01-26_17h32.04.562,rating,2023.2.3,59.99692109293908,2024-01-26 17h32.35.906989 +0800,
neg_127.jpg,0,1,1,31,13.707303485787634,,,,,,,,,,,,,,,,,,,,,,,13.680140428185041,,13.680172644330014,13.680179486696943,13.707303485787634,14.690636049353998,14.70730519637982,15.690647453300699,15.690647453300699,15.940653012723487,15.924212229705518,15.92421992736854,15.940653012723487,15.940653012723487,15.940653012723487,15.940653012723487,15.940653012723487,15.940653012723487,0.010523988485147129,16.974382177002553,[-229.0],[-97.0],[1],[0],[0],[1.033443495445681],16.974776183316862,16.977908276927337,None,,,,,,,,,,,,,ED23,001,2024-01-26_17h32.04.562,rating,2023.2.3,59.99692109293908,2024-01-26 17h32.35.906989 +0800,
neg_171.jpg,0,2,2,80,17.007323043553697,,,,,,,,,,,,,,,,,,,,,,,16.978116969128678,,16.978144908795002,16.978151180965142,17.007323043553697,17.990692955041595,18.007354404404396,18.990679270307737,18.990679270307737,19.24071647568053,19.224213256060466,19.224221238822793,19.24071647568053,19.24071647568053,19.24071647568053,19.24071647568053,19.24071647568053,19.24071647568053,0.012619463455848745,19.59104254298836,[-249.0],[72.0],[1],[0],[0],[0.3500649169600365],19.591431702627233,19.594527018512963,None,,,,,,,,,,,,,ED23,001,2024-01-26_17h32.04.562,rating,2023.2.3,59.99692109293908,2024-01-26 17h32.35.906989 +0800,
neg_73.jpg,0,3,3,163,19.62400878331937,,,,,,,,,,,,,,,,,,,,,,,19.59475253153323,,19.594782181791743,19.594789024158672,19.62400878331937,20.607349614747363,20.624033016703834,21.607349614747363,21.607349614747363,21.857370569496197,21.84088730678195,21.840895289544278,21.857370569496197,21.857370569496197,21.857370569496197,21.857370569496197,21.857370569496197,21.857370569496197,0.012648258416447788,22.490974632493817,[211.0],[52.0],[1],[0],[0],[0.6333069902193529],22.491374340781476,22.494484766895766,None,,,,,,,,,,,,,ED23,001,2024-01-26_17h32.04.562,rating,2023.2.3,59.99692109293908,2024-01-26 17h32.35.906989 +0800,
neg_79.jpg,0,4,4,169,22.524051491094724,,,,,,,,,,,,,,,,,,,,,,,22.494711990508222,,22.494742210963523,22.49474905333045,22.524051491094724,23.507365523249973,23.524030678894633,24.50737036992723,24.50737036992723,24.75737222306816,24.740889815650007,24.740897798412334,24.75737222306816,24.75737222306816,24.75737222306816,24.75737222306816,24.75737222306816,24.75737222306816,0.01267933416966116,25.491086961355904,[-261.0],[-103.0],[1],[0],[0],[0.7334441796829196],25.491487524939657,25.494619903649436,None,,,,,,,,,,,,,ED23,001,2024-01-26_17h32.04.562,rating,2023.2.3,59.99692109293908,2024-01-26 17h32.35.906989 +0800,
neu_121.jpg,0,5,5,217,25.52404122754342,,,,,,,,,,,,,,,,,,,,,,,25.494847982557985,,25.494878203013286,25.494885045380215,25.52404122754342,26.507384054661088,26.524098817468257,27.507390041733743,27.507390041733743,27.757400162734484,27.74091005765331,27.740918040415636,27.757400162734484,27.757400162734484,27.757400162734484,27.757400162734484,27.757400162734484,27.757400162734484,0.012569000997245894,28.341130210819756,[294.0],[-26.0],[1],[0],[0],[0.5834478004344419],28.341534195586064,28.344654600152353,None,,,,,,,,,,,,,ED23,001,2024-01-26_17h32.04.562,rating,2023.2.3,59.99692109293908,2024-01-26 17h32.35.906989 +0800,
neu_9.jpg,0,6,6,373,28.374081626021507,,,,,,,,,,,,,,,,,,,,,,,28.344883534356995,,28.3449140399116,28.344921167376015,28.374081626021507,29.357406777022334,29.374079630330016,30.357409913107404,30.357409913107404,30.607416327828105,30.590969842836785,30.59097782559911,30.607416327828105,30.607416327828105,30.607416327828105,30.607416327828105,30.607416327828105,30.607416327828105,0.01254989938934159,31.257706928867265,[316.0],[-90.0],[1],[0],[0],[0.6500214679272176],31.25814398507464,31.261262108851952,None,,,,,,,,,,,,,ED23,001,2024-01-26_17h32.04.562,rating,2023.2.3,59.99692109293908,2024-01-26 17h32.35.906989 +0800,
neu_68.jpg,0,7,7,349,31.290783217269563,,,,,,,,,,,,,,,,,,,,,,,31.261489902663016,,31.261520123118316,31.261526965485245,31.290783217269563,32.2740901219604,32.290758128590824,33.27409724942663,33.27409724942663,33.52409824727147,33.507630950080056,33.50763864774308,33.52409824727147,33.52409824727147,33.52409824727147,33.52409824727147,33.52409824727147,33.52409824727147,0.01262545052668429,34.60784882245753,[335.0],[-108.0],[1],[0],[0],[1.0834677573402587],34.608283597877744,34.61145760098589,None,,,,,,,,,,,,,ED23,001,2024-01-26_17h32.04.562,rating,2023.2.3,59.99692109293908,2024-01-26 17h32.35.906989 +0800,
neu_167.jpg,0,8,8,267,34.640781136049554,,,,,,,,,,,,,,,,,,,,,,,34.611688815979505,,34.61171932153411,34.61172616390104,34.640781136049554,35.62410828274369,35.64078199134565,36.62414334987443,36.62414334987443,36.874122395125596,36.857664506189394,36.85767248895172,36.874122395125596,36.874122395125596,36.874122395125596,36.874122395125596,36.874122395125596,36.874122395125596,0.012450970161808073,37.824551154963046,[-220.0],[-13.0],[1],[0],[0],[0.9501547800500703],37.824959701309126,37.828036770883045,None,,,,,,,,,,,,,ED23,001,2024-01-26_17h32.04.562,rating,2023.2.3,59.99692109293908,2024-01-26 17h32.35.906989 +0800,
neg_41.jpg,0,9,9,128,37.85751796549084,,,,,,,,,,,,,,,,,,,,,,,37.828271121959915,,37.828298776528754,37.828305048698894,37.85751796549084,38.84080434307907,38.857478621879636,39.84081004505242,39.84081004505242,40.09081560447521,40.07437111517538,40.07437909793771,40.09081560447521,40.09081560447521,40.09081560447521,40.09081560447521,40.09081560447521,40.09081560447521,0.012564439419293194,40.557894694828065,[-220.0],[63.0],[1],[0],[0],[0.46678686425184424],40.55830922824498,40.561401122946336,None,,,,,,,,,,,,,ED23,001,2024-01-26_17h32.04.562,rating,2023.2.3,59.99692109293908,2024-01-26 17h32.35.906989 +0800,
