stimulus_filename,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,welcome.started,welcome_image.started,welcome_key_resp.started,welcome.stopped,welcome_key_resp.keys,welcome_key_resp.rt,welcome_key_resp.duration,instruction.started,instruction_image.started,instruction_key_resp.started,instruction.stopped,instruction_key_resp.keys,instruction_key_resp.rt,instruction_key_resp.duration,start.started,start_image.started,key_resp.started,start.stopped,key_resp.keys,key_resp.rt,key_resp.duration,block_info.started,block_text.started,block_info.stopped,img_presentation.started,ISI_text.started,stimulus_image.started,ISI_text.stopped,text.started,stimulus_image.stopped,img_presentation.stopped,evaluation.started,horizontal_polygon.started,vertical_polygon.started,ha_text.started,la_text.started,negative_text.started,positive_text.started,mouse.started,evaluation.stopped,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,rest.started,rest.stopped,key_resp_2.keys,rest_image.started,key_resp_2.started,key_resp_2.rt,key_resp_2.duration,block_text.stopped,text.stopped,end.started,end_image.started,key_resp_3.started,end.stopped,key_resp_3.keys,key_resp_3.rt,key_resp_3.duration,participant,session,date,expName,psychopyVersion,frameRate,expStart,
neg_183.jpg,0,8,8,93,111.37935081933745,,,,,,,,,,,,,,,,,,,,,,,111.34815221770077,,111.34818471921392,111.34819184673881,111.37935081933745,112.36728591552628,112.37897249032005,113.35320962421122,113.37676438313122,113.60024336220738,113.60025134503519,113.6139316310713,113.6139316310713,113.6139316310713,113.6139316310713,113.6139316310713,113.6139316310713,0.002081451072854179,124.12922145476193,[-2.0],[-369.0],[1],[0],[0],[10.528590070103405],124.12966678251269,124.13279462550418,None,,,,,,,,,,,,,,ED28,001,2024-02-02_14h00.22.905,rating,2023.2.3,85.10300836343751,2024-02-02 14h00.35.241320 +0800,
neu_133.jpg,0,9,9,230,124.15229952482218,,,,,,,,,,,,,,,,,,,,,,,124.13303724644891,,124.13306889265914,124.13307602018392,124.15229952482218,125.15208455867355,125.16376942286149,126.13801140346948,126.16153508638126,126.38504200535476,126.38504941798055,126.3987351209355,126.3987351209355,126.3987351209355,126.3987351209355,126.3987351209355,126.3987351209355,0.0019944952700825525,136.09074508008337,[183.0],[-60.0],[1],[0],[0],[9.705313341671626],136.09121093510555,136.0944257338998,None,,,,,,,,,,,,,,ED28,001,2024-02-02_14h00.22.905,rating,2023.2.3,85.10300836343751,2024-02-02 14h00.35.241320 +0800,
neg_140.jpg,0,10,10,46,136.12561806331462,,,,,,,,,,,,,,,,,,,,,,,136.0946700654506,,136.0947008563578,136.09470769878158,136.12561806331462,137.1136201582367,137.12526482318458,138.0995045229846,138.1230287760984,138.34653626527393,138.34654367789972,138.36023223186464,138.36023223186464,138.36023223186464,138.36023223186464,138.36023223186464,138.36023223186464,0.001856221288562665,147.39358534170344,[-139.0],[-336.0],[1],[0],[0],[9.04663282898025],147.3939736492556,147.39709607532825,None,,,,,,,,,,,,,,ED28,001,2024-02-02_14h00.22.905,rating,2023.2.3,85.10300836343751,2024-02-02 14h00.35.241320 +0800,
neu_121.jpg,0,11,11,217,147.41661922110973,,,,,,,,,,,,,,,,,,,,,,,147.3973355601621,,147.39736720637234,147.39737433389712,147.41661922110973,148.41646327086676,148.4281144931374,149.40237443510796,149.42587473973833,149.64938308421677,149.64939078194357,149.66307648489862,149.66307648489862,149.66307648489862,149.66307648489862,149.66307648489862,149.66307648489862,0.0020369753178783867,162.7658613799059,[107.0],[-169.0],[1],[0],[0],[13.116048648493006],162.7663201074032,162.76959990922376,None,,,,,,,,,,,,,,ED28,001,2024-02-02_14h00.22.905,rating,2023.2.3,85.10300836343751,2024-02-02 14h00.35.241320 +0800,
neg_20.jpg,0,12,12,105,162.7889685302673,,,,,,,,,,,,,,,,,,,,,,,162.76981829658428,,162.76984680668352,162.76985307890538,162.7889685302673,163.78877551689516,163.80045382376022,164.77469780007516,164.79825084838922,165.02172555095046,165.02173296357626,165.03541381981438,165.03541381981438,165.03541381981438,165.03541381981438,165.03541381981438,165.03541381981438,0.0019009821444342379,173.85714045414875,[-373.0],[-238.0],[1],[0],[0],[8.83499580473881],173.85756126321405,173.86062467338115,None,,,,,,,,,,,,,,ED28,001,2024-02-02_14h00.22.905,rating,2023.2.3,85.10300836343751,2024-02-02 14h00.35.241320 +0800,
neg_166.jpg,0,13,13,74,173.88009165426706,,,,,,,,,,,,,,,,,,,,,,,173.86086301781108,,173.86089181301134,173.8608983703342,173.88009165426706,174.8799203085705,174.891619142707,175.86585371068918,175.88935401531955,176.11288801888736,176.1129048398459,176.12655233926785,176.12655233926785,176.12655233926785,176.12655233926785,176.12655233926785,176.12655233926785,0.002027566985134399,180.1024111276057,[-368.0],[-233.0],[1],[0],[0],[3.98907692566479],180.10284220030678,180.10609577283606,None,,,,,,,,,,,,,,ED28,001,2024-02-02_14h00.22.905,rating,2023.2.3,85.10300836343751,2024-02-02 14h00.35.241320 +0800,
neg_22.jpg,0,14,14,107,180.1254723767073,,,,,,,,,,,,,,,,,,,,,,,180.10633240666004,,180.1063654783752,180.10637203569797,180.1254723767073,181.125288771668,181.1370172563078,182.11121248035295,182.13473559306271,182.3582724476404,182.3582804304682,182.37193904882895,182.37193904882895,182.37193904882895,182.37193904882895,182.37193904882895,182.37193904882895,0.0019294922436756679,184.65418190412674,[-376.0],[-366.0],[1],[0],[0],[2.2954741072703655],184.65463407430127,184.65775136855598,None,,,,,,,,,,,,,,ED28,001,2024-02-02_14h00.22.905,rating,2023.2.3,85.10300836343751,2024-02-02 14h00.35.241320 +0800,
neg_27.jpg,0,15,15,112,184.68903664089441,,,,,,,,,,,,,,,,,,,,,,,184.6579897129859,,184.65802078899412,184.65802791651902,184.68903664089441,185.67700708960638,185.68868910278422,186.66293108339232,186.6864547663041,186.9099616852775,186.9099690979034,186.9236528051514,186.9236528051514,186.9236528051514,186.9236528051514,186.9236528051514,186.9236528051514,0.001963134160860136,192.6403060388095,[-366.0],[-369.0],[1],[0],[0],[5.729882775024862],192.64074766024737,192.64385896738122,None,,,,,,,,,,,,,,ED28,001,2024-02-02_14h00.22.905,rating,2023.2.3,85.10300836343751,2024-02-02 14h00.35.241320 +0800,
neg_182.jpg,0,16,16,92,192.67512371244834,,,,,,,,,,,,,,,,,,,,,,,192.64409759691216,,192.6441298133243,192.6441369408492,192.67512371244834,193.66310185888688,193.6747793104489,194.64902186125892,194.67254411866588,194.89605075253826,194.89605788006315,194.90974500852303,194.90974500852303,194.90974500852303,194.90974500852303,194.90974500852303,194.90974500852303,0.0019414664852774877,198.9796232618462,[-379.0],[-348.0],[1],[0],[0],[4.0831354494857806],198.98004749212328,198.98318901996254,None,,,,,,,,,,,,,,ED28,001,2024-02-02_14h00.22.905,rating,2023.2.3,85.10300836343751,2024-02-02 14h00.35.241320 +0800,
neg_160.jpg,0,17,17,68,199.01459945163674,,,,,,,,,,,,,,,,,,,,,,,198.98342793459437,,198.9834592957036,198.9834664232285,199.01459945163674,200.00256533873267,200.014231386255,200.98850301736638,201.01204380633772,201.2355273470298,201.2355350447565,201.24920905857084,201.24920905857084,201.24920905857084,201.24920905857084,201.24920905857084,201.24920905857084,0.002089433900664517,205.62489975136327,[-388.0],[372.0],[1],[0],[0],[4.388927076582831],205.62531799451972,205.6284375695825,None,,,,,,,,,,,,,,ED28,001,2024-02-02_14h00.22.905,rating,2023.2.3,85.10300836343751,2024-02-02 14h00.35.241320 +0800,
neu_42.jpg,0,18,18,321,205.64803655222795,,,,,,,,,,,,,,,,,,,,,,,205.62867676931523,,205.62870813042446,205.62871497284846,205.64803655222795,206.64787432976323,206.65952754774094,207.63376838794488,207.65729178575566,207.88081495548568,207.8808232234146,207.89449381601685,207.89449381601685,207.89449381601685,207.89449381601685,207.89449381601685,207.89449381601685,0.002129348039488832,212.7641898327854,[66.0],[-242.0],[1],[0],[0],[4.882903320257583],212.76463601583896,212.76769457928935,None,,,,,,,,,,,,,,ED28,001,2024-02-02_14h00.22.905,rating,2023.2.3,85.10300836343751,2024-02-02 14h00.35.241320 +0800,
neg_191.jpg,0,19,19,102,212.78729783844983,,,,,,,,,,,,,,,,,,,,,,,212.7679334939212,,212.7679642848284,212.76797112725217,212.78729783844983,213.78715300714543,213.79880565492113,214.7730279635607,214.7965519315735,215.0200634121627,215.0200708247885,215.03375253632976,215.03375253632976,215.03375253632976,215.03375253632976,215.03375253632976,215.03375253632976,0.0021202248078679986,223.0556879216108,[-395.0],[361.0],[1],[0],[0],[8.035134991043378],223.05614094708835,223.05928789184622,None,,,,,,,,,,,,,,ED28,001,2024-02-02_14h00.22.905,rating,2023.2.3,85.10300836343751,2024-02-02 14h00.35.241320 +0800,
neg_135.jpg,0,20,20,40,223.09053781166176,,,,,,,,,,,,,,,,,,,,,,,223.05953051279107,,223.0595624441023,223.0595695716272,223.09053781166176,224.0784703419415,224.09014893390759,225.06437979557677,225.0879046188927,225.311412108068,225.3114195206938,225.32511947869853,225.32511947869853,225.32511947869853,225.32511947869853,225.32511947869853,225.32511947869853,0.001870761439022317,230.61822439671914,[-392.0],[356.0],[1],[0],[0],[5.306329327569529],230.61867172017674,230.62176934246304,None,,,,,,,,,,,,,,ED28,001,2024-02-02_14h00.22.905,rating,2023.2.3,85.10300836343751,2024-02-02 14h00.35.241320 +0800,
neg_152.jpg,0,21,21,59,230.64146269353728,,,,,,,,,,,,,,,,,,,,,,,230.62200683158994,,230.62203790759804,230.62204475002204,230.64146269353728,231.64115706527286,231.65281113855372,232.62705511486865,232.65058307429535,232.87408600185472,232.87409341448074,232.89963817832995,232.89963817832995,232.89963817832995,232.89963817832995,232.89963817832995,232.89963817832995,0.0020706172351765417,233.4645880333419,[-388.0],[361.0],[1],[0],[0],[0.5900236320212571],233.46501825074006,233.4681557871652,None,,,,,,,,,,,,,,ED28,001,2024-02-02_14h00.22.905,rating,2023.2.3,85.10300836343751,2024-02-02 14h00.35.241320 +0800,
neg_5.jpg,0,22,22,137,233.48764472082757,,,,,,,,,,,,,,,,,,,,,,,233.46839470179725,,233.46842663310827,233.46843347553227,233.48764472082757,234.4874240526592,234.49910920194816,235.47335032725323,235.49687515056894,235.72038178444132,235.7203891970671,235.74591143793828,235.74591143793828,235.74591143793828,235.74591143793828,235.74591143793828,235.74591143793828,0.001975963705490358,240.33326281835434,[-369.0],[-350.0],[1],[0],[0],[4.612395221821316],240.33368448272267,240.33680833430026,None,,,,,,,,,,,,,,ED28,001,2024-02-02_14h00.22.905,rating,2023.2.3,85.10300836343751,2024-02-02 14h00.35.241320 +0800,
neu_153.jpg,0,23,23,252,240.36821705536863,,,,,,,,,,,,,,,,,,,,,,,240.3370509552451,,240.33708231635433,240.3370891587781,240.36821705536863,241.35617096822284,241.36785469200686,242.3421109276644,242.3656155088097,242.58917887777966,242.58919598383932,242.61465920880482,242.61465920880482,242.61465920880482,242.61465920880482,242.61465920880482,242.61465920880482,0.0021282076356783364,246.73156544108406,[372.0],[-360.0],[1],[0],[0],[4.1418383140953665],246.7320150453495,246.73511779945375,None,,,,,,,,,,,,,,ED28,001,2024-02-02_14h00.22.905,rating,2023.2.3,85.10300836343751,2024-02-02 14h00.35.241320 +0800,
neu_148.jpg,0,24,24,246,246.7546437962451,,,,,,,,,,,,,,,,,,,,,,,246.73536013529747,,246.7353920666087,246.7353994792345,246.7546437962451,247.75446161671084,247.76613222584888,248.7404129801921,248.76389617876293,248.98741478687703,248.9874224846037,249.01295242320157,249.01295242320157,249.01295242320157,249.01295242320157,249.01295242320157,249.01295242320157,0.002044673044792944,250.11889880311742,[367.0],[-343.0],[1],[0],[0],[1.1309554389999903],250.11935382430192,250.12256577208632,None,,,,,,,,,,,,,,ED28,001,2024-02-02_14h00.22.905,rating,2023.2.3,85.10300836343751,2024-02-02 14h00.35.241320 +0800,
neu_173.jpg,0,25,25,274,250.1538040027608,,,,,,,,,,,,,,,,,,,,,,,250.12280896323296,,250.12284003924128,250.12284716676618,250.1538040027608,251.1417755918767,251.15348069823517,252.12769930056174,252.15122070266557,252.3747435872947,252.37475099992048,252.4003487925545,252.4003487925545,252.4003487925545,252.4003487925545,252.4003487925545,252.4003487925545,0.0019252157287610316,254.18854897564643,[210.0],[-247.0],[1],[0],[0],[1.813239177780133],254.18903963445496,254.19227524562166,None,,,,,,,,,,,,,,ED28,001,2024-02-02_14h00.22.905,rating,2023.2.3,85.10300836343751,2024-02-02 14h00.35.241320 +0800,
neg_53.jpg,0,26,26,141,254.2233005058547,,,,,,,,,,,,,,,,,,,,,,,254.19251444535462,,254.1925458064636,254.1925529339885,254.2233005058547,255.2112849245152,255.22295239754249,256.19719437815047,256.22072946510207,256.44422498003587,256.44423267776256,256.4697777267129,256.4697777267129,256.4697777267129,256.4697777267129,256.4697777267129,256.4697777267129,0.0017008412473842327,259.0105749660231,[-345.0],[-354.0],[1],[0],[0],[2.565836233998425],259.01103112761143,259.0141361625235,None,,,,,,,,,,,,,,ED28,001,2024-02-02_14h00.22.905,rating,2023.2.3,85.10300836343751,2024-02-02 14h00.35.241320 +0800,
neg_128.jpg,0,27,27,32,259.045534619956,,,,,,,,,,,,,,,,,,,,,,,259.01438534079125,,259.01441698700137,259.01442382942514,259.045534619956,260.0335030729609,260.0451862265429,261.0194276369489,261.0429601579915,261.26646422595513,261.2664719236818,261.29202752136894,261.29202752136894,261.29202752136894,261.29202752136894,261.29202752136894,261.29202752136894,0.0020689066291197378,266.4440020310594,[-362.0],[-202.0],[1],[0],[0],[5.177000959934958],266.44447301789955,266.4475569553381,None,,,,,,,,,,,,,,ED28,001,2024-02-02_14h00.22.905,rating,2023.2.3,85.10300836343751,2024-02-02 14h00.35.241320 +0800,
neg_70.jpg,0,28,28,160,266.47884279787854,,,,,,,,,,,,,,,,,,,,,,,266.447795584869,,266.44782637577623,266.4478332182,266.47884279787854,267.46680070214666,267.47849041305153,268.4527241257306,268.4762480937434,268.6997601445348,268.6997675571606,268.72528979803155,268.72528979803155,268.72528979803155,268.72528979803155,268.72528979803155,268.72528979803155,0.0019554364339455788,274.55945852479044,[1.0],[-336.0],[1],[0],[0],[5.859163530793239],274.55991782248975,274.56302741901777,None,,,,,,,,,,,,,,ED28,001,2024-02-02_14h00.22.905,rating,2023.2.3,85.10300836343751,2024-02-02 14h00.35.241320 +0800,
neu_130.jpg,0,29,29,227,274.58245904738055,,,,,,,,,,,,,,,,,,,,,,,274.5632663336496,,274.56329826496085,274.56330539248574,274.58245904738055,275.5822683148165,275.5939514683985,276.5681914532995,276.5917148511103,276.8152266168006,276.8152340294264,276.84076738923613,276.84076738923613,276.84076738923613,276.84076738923613,276.84076738923613,276.84076738923613,0.0019494493130878254,280.4872204905505,[-9.0],[-343.0],[1],[0],[0],[3.6714219611583303],280.4876800733507,284.29591259259723,space,280.52209803539745,280.52209803539745,3.7621838622005725,None,,,,,,,,,,ED28,001,2024-02-02_14h00.22.905,rating,2023.2.3,85.10300836343751,2024-02-02 14h00.35.241320 +0800,
neg_83.jpg,0,30,30,174,284.3072932540258,,,,,,,,,,,,,,,,,,,,,,,284.2965309766505,284.3072932540258,285.2955242850451,285.2955322678729,285.32083070446447,286.3088347950936,286.32048487696034,287.3064849927114,287.3182468341672,287.5535170201015,287.5535247178284,287.57904724380046,287.57904724380046,287.57904724380046,287.57904724380046,287.57904724380046,287.57904724380046,0.0071890353578965005,290.5669760677674,[-363.0],[-355.0],[1],[0],[0],[3.012907662345924],290.56740628516536,290.57052700063196,None,,,,,285.32083070446447,,,,,,,,,ED28,001,2024-02-02_14h00.22.905,rating,2023.2.3,85.10300836343751,2024-02-02 14h00.35.241320 +0800,
neu_113.jpg,0,31,31,208,290.58992840828955,,,,,,,,,,,,,,,,,,,,,,,290.5707696215768,,290.57080126778715,290.5708081102109,290.58992840828955,291.58973282900865,291.6014524755176,292.5756679417334,292.5991805057065,292.8227470107872,292.8227541383121,292.8482199291866,292.8482199291866,292.8482199291866,292.8482199291866,292.8482199291866,292.8482199291866,0.0019662702718505898,298.7058142641158,[48.0],[-348.0],[1],[0],[0],[5.882521284927407],298.7063231693878,298.7094424593495,None,,,,,,,,,,,,,,ED28,001,2024-02-02_14h00.22.905,rating,2023.2.3,85.10300836343751,2024-02-02 14h00.35.241320 +0800,
neg_108.jpg,0,32,32,10,298.7407570970902,,,,,,,,,,,,,,,,,,,,,,,298.7096810888804,,298.70971244998964,298.7097192924134,298.7407570970902,299.7287187076713,299.74040699307125,300.7146481183761,300.73817009068193,300.96167843516037,300.96168556268526,300.98720210153647,300.98720210153647,300.98720210153647,300.98720210153647,300.98720210153647,300.98720210153647,0.00198736774518693,305.2687544422297,[-240.0],[186.0],[1],[0],[0],[4.306522626042579],305.2691820937189,305.2723341702947,None,,,,,,,,,,,,,,ED28,001,2024-02-02_14h00.22.905,rating,2023.2.3,85.10300836343751,2024-02-02 14h00.35.241320 +0800,
neg_68.jpg,0,33,33,157,305.29185959688425,,,,,,,,,,,,,,,,,,,,,,,305.27257308492676,,305.272604446036,305.27261128845976,305.29185959688425,306.29166743881524,306.30336798355756,307.27759086239917,307.301113404907,307.52462288978927,307.5246305875162,307.5501750662645,307.5501750662645,307.5501750662645,307.5501750662645,307.5501750662645,307.5501750662645,0.0020409667317835556,313.26676358199734,[-312.0],[324.0],[1],[0],[0],[5.741554239466041],313.2672320029285,313.2703484418803,None,,,,,,,,,,,,,,ED28,001,2024-02-02_14h00.22.905,rating,2023.2.3,85.10300836343751,2024-02-02 14h00.35.241320 +0800,
neu_154.jpg,0,34,34,253,313.3015715622023,,,,,,,,,,,,,,,,,,,,,,,313.2705865012092,,313.27061786231843,313.2706247047422,313.3015715622023,314.2895166369258,314.3012006458107,315.27544205621666,315.29896573912856,315.5224780750209,315.5224857727476,315.5479951840739,315.5479951840739,315.5479951840739,315.5479951840739,315.5479951840739,315.5479951840739,0.0018835909838799125,320.5118780201103,[250.0],[13.0],[1],[0],[0],[4.988793820378987],320.51235784508117,320.5155720736734,None,,,,,,,,,,,,,,ED28,001,2024-02-02_14h00.22.905,rating,2023.2.3,85.10300836343751,2024-02-02 14h00.35.241320 +0800,
neu_175.jpg,0,35,35,276,320.5466631922359,,,,,,,,,,,,,,,,,,,,,,,320.51581041810346,,320.5158426345156,320.51584947693937,320.5466631922359,321.53464247907846,321.54631394351964,322.5205584900366,322.5440975684021,322.7675856707101,322.7675930833359,322.79314183859924,322.79314183859924,322.79314183859924,322.79314183859924,322.79314183859924,322.79314183859924,0.0017644187689711543,329.09777338975664,[212.0],[-356.0],[1],[0],[0],[6.329609249132545],329.0982534998284,329.10137963221405,None,,,,,,,,,,,,,,ED28,001,2024-02-02_14h00.22.905,rating,2023.2.3,85.10300836343751,2024-02-02 14h00.35.241320 +0800,
neu_66.jpg,0,36,36,347,329.1325816550625,,,,,,,,,,,,,,,,,,,,,,,329.1016225382598,,329.1016536142681,329.1016604566919,329.1325816550625,330.1205583759963,330.13224010407316,331.1065445217987,331.1300069079971,331.3535420519688,331.3535494645946,331.3790460463763,331.3790460463763,331.3790460463763,331.3790460463763,331.3790460463763,331.3790460463763,0.0019103904771782254,334.7196815764032,[194.0],[-357.0],[1],[0],[0],[3.36551486815938],334.72015740996017,334.7232980824963,None,,,,,,,,,,,,,,ED28,001,2024-02-02_14h00.22.905,rating,2023.2.3,85.10300836343751,2024-02-02 14h00.35.241320 +0800,
neu_24.jpg,0,37,37,301,334.7546321071045,,,,,,,,,,,,,,,,,,,,,,,334.7235426991481,,334.7235749155602,334.7235820430849,334.7546321071045,335.74257775203,335.75426261621783,336.72850231601797,336.75202656913166,336.97553377320605,336.97554118583184,337.001063426703,337.001063426703,337.001063426703,337.001063426703,337.001063426703,337.001063426703,0.0019799551193955267,340.48283278627196,[-45.0],[-343.0],[1],[0],[0],[3.5066940287592843],340.48334796376594,340.48646554312154,None,,,,,,,,,,,,,,ED28,001,2024-02-02_14h00.22.905,rating,2023.2.3,85.10300836343751,2024-02-02 14h00.35.241320 +0800,
neu_9.jpg,0,38,38,373,340.5059407919364,,,,,,,,,,,,,,,,,,,,,,,340.4867081640664,,340.48673981027673,340.4867466527005,340.5059407919364,341.5057372298277,341.51742523012626,342.4916609385125,342.5151851916264,342.73869125529677,342.73869866792256,342.7642286065204,342.7642286065204,342.7642286065204,342.7642286065204,342.7642286065204,342.7642286065204,0.0019725424936041236,346.97530854342176,[2.0],[-346.0],[1],[0],[0],[4.236003180586749],346.97581317217896,346.97891792199016,None,,,,,,,,,,,,,,ED28,001,2024-02-02_14h00.22.905,rating,2023.2.3,85.10300836343751,2024-02-02 14h00.35.241320 +0800,
