stimulus_filename,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,welcome.started,welcome_image.started,welcome_key_resp.started,welcome.stopped,welcome_key_resp.keys,welcome_key_resp.rt,welcome_key_resp.duration,instruction.started,instruction_image.started,instruction_key_resp.started,instruction.stopped,instruction_key_resp.keys,instruction_key_resp.rt,instruction_key_resp.duration,start.started,start_image.started,key_resp.started,start.stopped,key_resp.keys,key_resp.rt,key_resp.duration,block_info.started,block_text.started,block_info.stopped,img_presentation.started,ISI_text.started,stimulus_image.started,ISI_text.stopped,stimulus_image.stopped,text.started,text.stopped,img_presentation.stopped,evaluation.started,horizontal_polygon.started,vertical_polygon.started,ha_text.started,la_text.started,negative_text.started,positive_text.started,mouse.started,evaluation.stopped,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,rest.started,rest.stopped,key_resp_2.keys,rest_image.started,key_resp_2.started,key_resp_2.rt,key_resp_2.duration,block_text.stopped,end.started,end_image.started,key_resp_3.started,end.stopped,key_resp_3.keys,key_resp_3.rt,key_resp_3.duration,participant,session,date,expName,psychopyVersion,frameRate,expStart,
,,,,,,,0.01963964570131793,0.05301110633445205,0.05301110633445205,8.836708435636865,space,8.775296018757217,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ED06,001,2024-01-15_14h36.55.629,rating,2023.2.3,60.03741696289162,2024-01-15 14h37.10.757198 +0800,
,,,,,,,,,,,,,,8.836727822398643,8.869730079246438,8.869730079246438,10.553395135290884,space,1.6746490710884245,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ED06,001,2024-01-15_14h36.55.629,rating,2023.2.3,60.03741696289162,2024-01-15 14h37.10.757198 +0800,
,,,,,,,,,,,,,,,,,,,,,10.553414236954268,10.586350065629631,10.586350065629631,21.05345757207033,return,10.462472359608,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ED06,001,2024-01-15_14h36.55.629,rating,2023.2.3,60.03741696289162,2024-01-15 14h37.10.757198 +0800,
neg_192.jpg,0,0,0,103,21.086512287216465,,,,,,,,,,,,,,,,,,,,,,,21.07396648598933,21.086512287216465,22.069800612849576,22.069808880733945,22.103139001947056,23.053126286511542,23.103099943322377,24.05310091266074,24.05310091266074,24.303150805063524,24.28664896389182,24.28665723177528,24.303150805063524,24.303150805063524,24.303150805063524,24.303150805063524,24.303150805063524,24.303150805063524,-0.00026599778539093677,26.52023037175786,[-243.0],[-344.0],[1],[0],[0],[2.216757404317832],26.52155636929274,26.525581973503904,None,,,,,,,,,,,,,ED06,001,2024-01-15_14h36.55.629,rating,2023.2.3,60.03741696289162,2024-01-15 14h37.10.757198 +0800,
neg_56.jpg,0,1,1,144,26.553143392477978,,,,,,,,,,,,,,,,,,,,,,,26.52597255974797,,26.52600534618523,26.52601247367147,26.553143392477978,27.536535494311465,27.553146528572142,28.53651354165322,28.53651354165322,28.78652038404016,28.770044772017172,28.770052754802236,28.78652038404016,28.78652038404016,28.78652038404016,28.78652038404016,28.78652038404016,28.78652038404016,0.010565500458142196,30.520204712807754,[-328.0],[-347.0],[1],[0],[0],[1.7333755660647512],30.520601856339454,30.523693474758147,None,,,,,,,,,,,,,ED06,001,2024-01-15_14h36.55.629,rating,2023.2.3,60.03741696289162,2024-01-15 14h37.10.757198 +0800,
neg_140.jpg,0,2,2,46,30.553157647450462,,,,,,,,,,,,,,,,,,,,,,,30.523928681803227,,30.523959757642842,30.523966885129084,30.553157647450462,31.53654205159819,31.553185302097518,32.5365275115264,32.5365275115264,32.78653321351521,32.77007898395095,32.77008668163671,32.78653321351521,32.78653321351521,32.78653321351521,32.78653321351521,32.78653321351521,32.78653321351521,0.012623348276974866,34.27025004361985,[-329.0],[216.0],[1],[0],[0],[1.4834485515239066],34.27063179178185,34.27370887012785,None,,,,,,,,,,,,,ED06,001,2024-01-15_14h36.55.629,rating,2023.2.3,60.03741696289162,2024-01-15 14h37.10.757198 +0800,
neu_65.jpg,0,3,3,346,34.303265415042006,,,,,,,,,,,,,,,,,,,,,,,34.27392098411747,,34.27394892386383,34.27395519605125,34.303265415042006,35.2865574469688,35.30322122462803,36.28656286385831,36.28656286385831,36.536566855250385,36.52011462138216,36.52012260416723,36.536566855250385,36.536566855250385,36.536566855250385,36.536566855250385,36.536566855250385,36.536566855250385,0.012666398292822123,38.60365560214723,[21.0],[15.0],[1],[0],[0],[2.066795664663914],38.6040516052808,38.60715491277642,None,,,,,,,,,,,,,ED06,001,2024-01-15_14h36.55.629,rating,2023.2.3,60.03741696289162,2024-01-15 14h37.10.757198 +0800,
neu_106.jpg,0,4,4,200,38.63658772452982,,,,,,,,,,,,,,,,,,,,,,,38.60738698372734,,38.607417489368345,38.60742433175528,38.63658772452982,39.61991852998199,39.636623076861724,40.61993877204259,40.61993877204259,40.869959584301796,40.85346914710772,40.85347684479348,40.869959584301796,40.869959584301796,40.869959584301796,40.869959584301796,40.869959584301796,40.869959584301796,0.012590276740411355,43.07035085478492,[146.0],[-363.0],[1],[0],[0],[2.2001138687191997],43.07071464168166,43.07382336606679,None,,,,,,,,,,,,,ED06,001,2024-01-15_14h36.55.629,rating,2023.2.3,60.03741696289162,2024-01-15 14h37.10.757198 +0800,
neg_184.jpg,0,5,5,94,43.10329295564861,,,,,,,,,,,,,,,,,,,,,,,43.07405771781305,,43.07408850855336,43.0740953509403,43.10329295564861,44.086637160774444,44.10331462320664,45.08664656905603,45.08664656905603,45.33667108760892,45.32018036531463,45.32018834809969,45.33667108760892,45.33667108760892,45.33667108760892,45.33667108760892,45.33667108760892,45.33667108760892,0.012630760861611634,47.05366654996578,[-294.0],[-345.0],[1],[0],[0],[1.7167257582796083],47.054172031287635,47.057246543738984,None,,,,,,,,,,,,,ED06,001,2024-01-15_14h36.55.629,rating,2023.2.3,60.03741696289162,2024-01-15 14h37.10.757198 +0800,
neu_21.jpg,0,6,6,298,47.08666966211149,,,,,,,,,,,,,,,,,,,,,,,47.057476333894556,,47.057504273640916,47.057510545828336,47.08666966211149,48.07001842882801,48.086677644896554,49.070028122209806,49.070028122209806,49.32001985432544,49.303556501578896,49.30356391416444,49.32001985432544,49.32001985432544,49.32001985432544,49.32001985432544,49.32001985432544,49.32001985432544,0.01256518798891193,52.43709993419907,[60.0],[-158.0],[1],[0],[0],[3.1167852870439674],52.43752644297365,52.44056360739796,None,,,,,,,,,,,,,ED06,001,2024-01-15_14h36.55.629,rating,2023.2.3,60.03741696289162,2024-01-15 14h37.10.757198 +0800,
