stimulus_filename,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,welcome.started,welcome_image.started,welcome_key_resp.started,welcome.stopped,welcome_key_resp.keys,welcome_key_resp.rt,welcome_key_resp.duration,instruction.started,instruction_image.started,instruction_key_resp.started,instruction.stopped,instruction_key_resp.keys,instruction_key_resp.rt,instruction_key_resp.duration,start.started,start_image.started,key_resp.started,start.stopped,key_resp.keys,key_resp.rt,key_resp.duration,block_info.started,block_text.started,block_info.stopped,img_presentation.started,ISI_text.started,stimulus_image.started,ISI_text.stopped,stimulus_image.stopped,text.started,text.stopped,img_presentation.stopped,evaluation.started,horizontal_polygon.started,vertical_polygon.started,ha_text.started,la_text.started,negative_text.started,positive_text.started,mouse.started,evaluation.stopped,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,rest.started,rest.stopped,key_resp_2.keys,rest_image.started,key_resp_2.started,key_resp_2.rt,key_resp_2.duration,block_text.stopped,end.started,end_image.started,key_resp_3.started,end.stopped,key_resp_3.keys,key_resp_3.rt,key_resp_3.duration,participant,session,date,expName,psychopyVersion,frameRate,expStart,
,,,,,,,0.01787174402124947,0.05122324769399711,0.05122324769399711,49.35200715713654,space,49.287082029954036,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ED27,001,2024-01-30_17h40.12.874,rating,2023.2.3,60.03320394045856,2024-01-30 17h40.24.843199 +0800,
,,,,,,,,,,,,,,49.35202796939848,49.38492616494477,49.38492616494477,52.53532838324827,space,3.1345047879585763,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ED27,001,2024-01-30_17h40.12.874,rating,2023.2.3,60.03320394045856,2024-01-30 17h40.24.843199 +0800,
,,,,,,,,,,,,,,,,,,,,,52.53534919550657,52.56828930067422,52.56828930067422,56.13538945154869,return,3.5512939523578098,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ED27,001,2024-01-30_17h40.12.874,rating,2023.2.3,60.03320394045856,2024-01-30 17h40.24.843199 +0800,
neg_167.jpg,0,0,0,75,56.16832385472662,,,,,,,,,,,,,,,,,,,,,,,56.155721318711585,56.16832385472662,57.15172023305058,57.15172878603698,57.185024695314496,58.13508040374654,58.18504408207809,59.13504932790602,59.13504932790602,59.38504619181185,59.368574000982335,59.36858340926483,59.38504619181185,59.38504619181185,59.38504619181185,59.38504619181185,59.38504619181185,59.38504619181185,-0.00030619680546806194,61.58545599376157,[289.0],[-252.0],[1],[0],[0],[2.2001155793186626],61.58675348135148,61.590933894560294,None,,,,,,,,,,,,,ED27,001,2024-01-30_17h40.12.874,rating,2023.2.3,60.03320394045856,2024-01-30 17h40.24.843199 +0800,
neg_22.jpg,0,1,1,107,61.618374431371194,,,,,,,,,,,,,,,,,,,,,,,61.59131906391485,,61.59135327584954,61.59136068843509,61.618374431371194,62.601762826911,62.618380703555886,63.601722057690495,63.601722057690495,63.85172576398327,63.835262411234,63.835271249317884,63.85172576398327,63.85172576398327,63.85172576398327,63.85172576398327,63.85172576398327,63.85172576398327,0.010419529538921779,66.25207181769292,[-296.0],[-159.0],[1],[0],[0],[2.400062094660825],66.25246782082468,66.25560904654776,None,,,,,,,,,,,,,ED27,001,2024-01-30_17h40.12.874,rating,2023.2.3,60.03320394045856,2024-01-30 17h40.24.843199 +0800,
neu_124.jpg,0,2,2,220,66.28508547851743,,,,,,,,,,,,,,,,,,,,,,,66.25584282809723,,66.25587561453358,66.255882742018,66.28508547851743,67.26851435818025,67.28509488679993,68.26846361047865,68.26846361047865,68.51846560617196,68.5019811560669,68.50198999415079,68.51846560617196,68.51846560617196,68.51846560617196,68.51846560617196,68.51846560617196,68.51846560617196,0.012637603249459062,72.11888589978116,[206.0],[94.0],[1],[0],[0],[3.600132913361449],72.11928104761682,72.12242056274044,None,,,,,,,,,,,,,ED27,001,2024-01-30_17h40.12.874,rating,2023.2.3,60.03320394045856,2024-01-30 17h40.24.843199 +0800,
neg_73.jpg,0,3,3,163,72.15181146487521,,,,,,,,,,,,,,,,,,,,,,,72.12265120819575,,72.1226839946321,72.12269140721764,72.15181146487521,73.13515082330923,73.15181346057216,74.13516137198894,74.13516137198894,74.3851377087376,74.36875674972907,74.36876672821018,74.3851377087376,74.3851377087376,74.3851377087376,74.3851377087376,74.3851377087376,74.3851377087376,0.012501040611823555,78.50237174231006,[-286.0],[121.0],[1],[0],[0],[4.116928692066722],78.5027705964385,78.50592892813074,None,,,,,,,,,,,,,ED27,001,2024-01-30_17h40.12.874,rating,2023.2.3,60.03320394045856,2024-01-30 17h40.24.843199 +0800,
neg_188.jpg,0,4,4,98,78.53520122889313,,,,,,,,,,,,,,,,,,,,,,,78.50616185438048,,78.5061943557157,78.50620176830125,78.53520122889313,79.51854457872105,79.5352094967784,80.51855284660633,80.51855284660633,80.76855455720215,80.75211201671482,80.75212113989619,80.76855455720215,80.76855455720215,80.76855455720215,80.76855455720215,80.76855455720215,80.76855455720215,0.012404962097207317,83.26902696698744,[-368.0],[332.0],[1],[0],[0],[2.5001855997434177],83.26942696151309,83.27257959121198,None,,,,,,,,,,,,,ED27,001,2024-01-30_17h40.12.874,rating,2023.2.3,60.03320394045856,2024-01-30 17h40.24.843199 +0800,
neg_67.jpg,0,5,5,156,83.30191717974958,,,,,,,,,,,,,,,,,,,,,,,83.27281422806118,,83.27284558899919,83.27285328668586,83.30191717974958,84.28527763554666,84.30192174134208,85.28527421435138,85.28527421435138,85.53526680176583,85.51880430431629,85.5188134275013,85.53526680176583,85.53526680176583,85.53526680176583,85.53526680176583,85.53526680176583,85.53526680176583,0.012467683976865374,90.1524443856506,[-340.0],[-241.0],[1],[0],[0],[4.616883076156228],90.1528463758732,90.15601497114403,None,,,,,,,,,,,,,ED27,001,2024-01-30_17h40.12.874,rating,2023.2.3,60.03320394045856,2024-01-30 17h40.24.843199 +0800,
neu_18.jpg,0,6,6,281,90.18531863284443,,,,,,,,,,,,,,,,,,,,,,,90.1562501781882,,90.15628239442594,90.15629009210897,90.18531863284443,91.16868079923734,91.18532062854138,92.16866511876651,92.16866511876651,92.41866739956458,92.40225450941944,92.4022630624022,92.41866739956458,92.41866739956458,92.41866739956458,92.41866739956458,92.41866739956458,92.41866739956458,0.01243233164495905,97.03586009371793,[322.0],[-149.0],[1],[0],[0],[4.616899611923145],97.03626636043191,97.03940787125248,None,,,,,,,,,,,,,ED27,001,2024-01-30_17h40.12.874,rating,2023.2.3,60.03320394045856,2024-01-30 17h40.24.843199 +0800,
