stimulus_filename,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,welcome.started,welcome_image.started,welcome_key_resp.started,welcome.stopped,welcome_key_resp.keys,welcome_key_resp.rt,welcome_key_resp.duration,instruction.started,instruction_image.started,instruction_key_resp.started,instruction.stopped,instruction_key_resp.keys,instruction_key_resp.rt,instruction_key_resp.duration,start.started,start_image.started,key_resp.started,start.stopped,key_resp.keys,key_resp.rt,key_resp.duration,block_info.started,block_text.started,block_info.stopped,img_presentation.started,ISI_text.started,stimulus_image.started,ISI_text.stopped,text.started,stimulus_image.stopped,img_presentation.stopped,evaluation.started,horizontal_polygon.started,vertical_polygon.started,ha_text.started,la_text.started,negative_text.started,positive_text.started,mouse.started,evaluation.stopped,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,rest.started,rest.stopped,key_resp_2.keys,rest_image.started,key_resp_2.started,key_resp_2.rt,key_resp_2.duration,block_text.stopped,text.stopped,end.started,end_image.started,key_resp_3.started,end.stopped,key_resp_3.keys,key_resp_3.rt,key_resp_3.duration,participant,session,date,expName,psychopyVersion,frameRate,expStart,
neu_37.jpg,0,7,7,315,28.438516973059905,,,,,,,,,,,,,,,,,,,,,,,28.407529631258967,,28.40755871156034,28.40756526888299,28.438516973059905,29.4264922684888,29.438194523836955,30.412412841062633,30.43593338786377,30.65944515355386,30.659452281078757,30.673167919637763,30.673167919637763,30.673167919637763,30.673167919637763,30.673167919637763,30.673167919637763,0.0019075394670835522,32.76716058512966,[-18.0],[-22.0],[1],[0],[0],[2.1073314005388966],32.7675437608641,32.77063910234256,None,,,,,,,,,,,,,,ED29,001,2024-02-02_14h53.22.509,rating,2023.2.3,85.0015388604372,2024-02-02 14h53.33.694120 +0800,
neu_175.jpg,0,8,8,276,32.80205010421878,,,,,,,,,,,,,,,,,,,,,,,32.77084637076405,,32.7708751659643,32.7708817232874,32.80205010421878,33.79002197843556,33.801706557522266,34.77594540201926,34.79948704629396,35.02298370163135,35.02299310996432,35.03667083009168,35.03667083009168,35.03667083009168,35.03667083009168,35.03667083009168,35.03667083009168,0.002132199049810879,35.884001529281704,[-6.0],[-63.0],[1],[0],[0],[0.8606375029262381],35.88436218203742,35.88744298336496,None,,,,,,,,,,,,,,ED29,001,2024-02-02_14h53.22.509,rating,2023.2.3,85.0015388604372,2024-02-02 14h53.33.694120 +0800,
neu_152.jpg,0,9,9,251,35.918878789027985,,,,,,,,,,,,,,,,,,,,,,,35.8876730598663,,35.88770413587463,35.887711263399524,35.918878789027985,36.90683156147816,36.918531821119814,37.89275698076926,37.916278667973984,38.13978843795712,38.139796135684264,38.153488395962086,38.153488395962086,38.153488395962086,38.153488395962086,38.153488395962086,38.153488395962086,0.002105684657180973,40.57684626413629,[-2.0],[2.0],[1],[0],[0],[2.436651842365336],40.577218320931934,40.58031850912721,None,,,,,,,,,,,,,,ED29,001,2024-02-02_14h53.22.509,rating,2023.2.3,85.0015388604372,2024-02-02 14h53.33.694120 +0800,
neu_130.jpg,0,10,10,227,40.61175602539561,,,,,,,,,,,,,,,,,,,,,,,40.5805480154263,,40.5805793765353,40.58058650406019,40.61175602539561,41.59970651703816,41.611371139055336,42.58561711107723,42.60913594727208,42.83264372154872,42.83265141927541,42.846334841422504,42.846334841422504,42.846334841422504,42.846334841422504,42.846334841422504,42.846334841422504,0.0020851573858635675,46.30460218575536,[-5.0],[-127.0],[1],[0],[0],[3.4715821308959676],46.305006173861784,46.308054758777416,None,,,,,,,,,,,,,,ED29,001,2024-02-02_14h53.22.509,rating,2023.2.3,85.0015388604372,2024-02-02 14h53.33.694120 +0800,
neu_104.jpg,0,11,11,198,46.339600613423045,,,,,,,,,,,,,,,,,,,,,,,46.308284835278755,,46.30831306027676,46.30831933249874,46.339600613423045,47.32756193890327,47.33924566268752,48.31348735819438,48.33701018580314,48.56052195149368,48.560529079018124,48.5742233350029,48.5742233350029,48.5742233350029,48.5742233350029,48.5742233350029,48.5742233350029,0.002229418487786461,50.0331264545498,[-12.0],[-96.0],[1],[0],[0],[1.472196523535331],50.03354954442284,50.03667453640446,None,,,,,,,,,,,,,,ED29,001,2024-02-02_14h53.22.509,rating,2023.2.3,85.0015388604372,2024-02-02 14h53.33.694120 +0800,
neg_44.jpg,0,12,12,131,50.068003429194505,,,,,,,,,,,,,,,,,,,,,,,50.03688893235085,,50.03691915305626,50.03692571037891,50.068003429194505,51.05599896679405,51.06765988249845,52.041897301490735,52.065420699301285,52.28892932888084,52.28893731170865,52.30261816794655,52.30261816794655,52.30261816794655,52.30261816794655,52.30261816794655,52.30261816794655,0.002032413702181657,52.63231522818478,[-79.0],[-116.0],[1],[0],[0],[0.3429810558945974],52.63274344987576,52.63586131433249,None,,,,,,,,,,,,,,ED29,001,2024-02-02_14h53.22.509,rating,2023.2.3,85.0015388604372,2024-02-02 14h53.33.694120 +0800,
neg_4.jpg,0,13,13,126,52.655472556321,,,,,,,,,,,,,,,,,,,,,,,52.636089965328665,,52.63611733502421,52.63612389234686,52.655472556321,53.655275836636065,53.66695699451111,54.64119954532089,54.664724938838845,54.888231857812116,54.88824012574105,54.90192611379689,54.90192611379689,54.90192611379689,54.90192611379689,54.90192611379689,54.90192611379689,0.0021361904632613005,56.47843795446897,[-190.0],[136.0],[1],[0],[0],[1.589794695924411],56.4788713079779,56.48208126005511,None,,,,,,,,,,,,,,ED29,001,2024-02-02_14h53.22.509,rating,2023.2.3,85.0015388604372,2024-02-02 14h53.33.694120 +0800,
neu_64.jpg,0,14,14,345,56.513335171284325,,,,,,,,,,,,,,,,,,,,,,,56.482288528477056,,56.482317038576184,56.48232359589883,56.513335171284325,57.50129792226926,57.51298905867907,58.48722619257023,58.51074902017899,58.734257079556755,58.734265062384566,58.747952761046236,58.747952761046236,58.747952761046236,58.747952761046236,58.747952761046236,58.747952761046236,0.0019617086559264862,60.371511967541664,[-81.0],[-17.0],[1],[0],[0],[1.636834649121738],60.371918806658414,60.374870172135616,None,,,,,,,,,,,,,,ED29,001,2024-02-02_14h53.22.509,rating,2023.2.3,85.0015388604372,2024-02-02 14h53.33.694120 +0800,
neg_155.jpg,0,15,15,62,60.394714626736004,,,,,,,,,,,,,,,,,,,,,,,60.37509711252551,,60.37512904383675,60.375136171361646,60.394714626736004,61.394368799231415,61.40605679953023,62.38029849503755,62.40384070951359,62.62733080752878,62.62733822015434,62.64101993169561,62.64101993169561,62.64101993169561,62.64101993169561,62.64101993169561,62.64101993169561,0.0022220058622224315,63.62940320664484,[-167.0],[177.0],[1],[0],[0],[1.0016495943436894],63.62978267606604,63.63286775390861,None,,,,,,,,,,,,,,ED29,001,2024-02-02_14h53.22.509,rating,2023.2.3,85.0015388604372,2024-02-02 14h53.33.694120 +0800,
neu_123.jpg,0,16,16,219,63.66435487775016,,,,,,,,,,,,,,,,,,,,,,,63.63309840061174,,63.63313090212523,63.633138314750795,63.66435487775016,64.65232390095707,64.66402558610343,65.6382470394401,65.66176958194774,65.88527878172908,65.88528562415286,65.89897759933001,65.89897759933001,65.89897759933001,65.89897759933001,65.89897759933001,65.89897759933001,0.0021669813704647822,67.8048395323317,[-8.0],[33.0],[1],[0],[0],[1.9191228354775376],67.80522584417668,67.80829894777753,None,,,,,,,,,,,,,,ED29,001,2024-02-02_14h53.22.509,rating,2023.2.3,85.0015388604372,2024-02-02 14h53.33.694120 +0800,
neu_41.jpg,0,17,17,320,67.8397019668264,,,,,,,,,,,,,,,,,,,,,,,67.80852702857192,,67.80855895988316,67.80856637250872,67.8397019668264,68.82767384104318,68.83935556912002,69.81359697952621,69.83712664955874,70.06063641954188,70.06064497257194,70.07431328436633,70.07431328436633,70.07431328436633,70.07431328436633,70.07431328436633,70.07431328436633,0.0020999826369916264,72.02722087258599,[0.0],[16.0],[1],[0],[0],[1.966144827313201],72.02762514579354,72.0307219127767,None,,,,,,,,,,,,,,ED29,001,2024-02-02_14h53.22.509,rating,2023.2.3,85.0015388604372,2024-02-02 14h53.33.694120 +0800,
neg_191.jpg,0,18,18,102,72.0503100615847,,,,,,,,,,,,,,,,,,,,,,,72.03094885316705,,72.03097992917537,72.03098734180094,72.0503100615847,73.05006801084164,73.06174945381781,74.03599599604149,74.05951597264038,74.28302460221994,74.28303172974483,74.29671572209372,74.29671572209372,74.29671572209372,74.29671572209372,74.29671572209372,74.29671572209372,0.002065200316337723,75.9673359792605,[-162.0],[193.0],[1],[0],[0],[1.6838640535829654],75.96775137140685,75.97075633587065,None,,,,,,,,,,,,,,ED29,001,2024-02-02_14h53.22.509,rating,2023.2.3,85.0015388604372,2024-02-02 14h53.33.694120 +0800,
neu_191.jpg,0,19,19,294,76.00221922612764,,,,,,,,,,,,,,,,,,,,,,,75.9709847017657,,75.9710154926729,75.9710226201978,76.00221922612764,76.9901862536276,77.00187026251251,77.97611281332229,77.99966985305036,78.22314341520769,78.22315054273258,78.23683282447564,78.23683282447564,78.23683282447564,78.23683282447564,78.23683282447564,78.23683282447564,0.002148164704976807,79.5781839579945,[-5.0],[67.0],[1],[0],[0],[1.3545897981171038],79.5785674188296,79.58165620298496,None,,,,,,,,,,,,,,ED29,001,2024-02-02_14h53.22.509,rating,2023.2.3,85.0015388604372,2024-02-02 14h53.33.694120 +0800,
neg_121.jpg,0,20,20,25,79.6011776381606,,,,,,,,,,,,,,,,,,,,,,,79.58188656458697,,79.58191792569642,79.58192505322131,79.6011776381606,80.60098348438441,80.61270398619672,81.5869242991289,81.61042916537554,81.8339745729827,81.83400137247645,81.8476391784643,81.8476391784643,81.8476391784643,81.8476391784643,81.8476391784643,81.8476391784643,0.002097416728247481,82.74200640964045,[-289.0],[299.0],[1],[0],[0],[0.9075346205263486],82.74239272148588,82.74550402861951,None,,,,,,,,,,,,,,ED29,001,2024-02-02_14h53.22.509,rating,2023.2.3,85.0015388604372,2024-02-02 14h53.33.694120 +0800,
neu_139.jpg,0,21,21,236,82.77691103908182,,,,,,,,,,,,,,,,,,,,,,,82.74573239451456,,82.74576404072468,82.74577116825003,82.77691103908182,83.76485782441159,83.77652301663056,84.75076328663272,84.7742863993426,84.99779616932574,84.99780358195221,85.02331983570184,85.02331983570184,85.02331983570184,85.02331983570184,85.02331983570184,85.02331983570184,0.0020529409739538096,86.81155850742743,[17.0],[-12.0],[1],[0],[0],[1.8132565689402327],86.81195907432266,86.81505156479125,None,,,,,,,,,,,,,,ED29,001,2024-02-02_14h53.22.509,rating,2023.2.3,85.0015388604372,2024-02-02 14h53.33.694120 +0800,
neg_43.jpg,0,22,22,130,86.84638558939969,,,,,,,,,,,,,,,,,,,,,,,86.81528278169571,,86.81531414280562,86.81532127033006,86.84638558939969,87.83432980881935,87.84603177906683,88.82025950462594,88.8437811918302,89.06731234438848,89.0673203272163,89.09283315975426,89.09283315975426,89.09283315975426,89.09283315975426,89.09283315975426,89.09283315975426,0.0020195841570966877,90.15167116223438,[-144.0],[12.0],[1],[0],[0],[1.083883554490967],90.15205804428115,90.15517191732397,None,,,,,,,,,,,,,,ED29,001,2024-02-02_14h53.22.509,rating,2023.2.3,85.0015388604372,2024-02-02 14h53.33.694120 +0800,
neu_13.jpg,0,23,23,226,90.17480653759412,,,,,,,,,,,,,,,,,,,,,,,90.15540028321902,,90.1554313592278,90.15543848675225,90.17480653759412,91.17461437952443,91.18629667780351,92.16053894351262,92.18406661783865,92.40756983049869,92.40757809842762,92.43309634788511,92.43309634788511,92.43309634788511,92.43309634788511,92.43309634788511,92.43309634788511,0.0021601389462375664,94.26823926473571,[5.0],[1.0],[1],[0],[0],[1.8601881837612382],94.26866492051795,94.27177537234911,None,,,,,,,,,,,,,,ED29,001,2024-02-02_14h53.22.509,rating,2023.2.3,85.0015388604372,2024-02-02 14h53.33.694120 +0800,
neu_31.jpg,0,24,24,309,94.30318551892196,,,,,,,,,,,,,,,,,,,,,,,94.27200573395112,,94.27203623975765,94.27204308218097,94.30318551892196,95.29116936738046,95.30284111692345,96.27708024652111,96.30060364433211,96.5241114186083,96.52411883123386,96.54964791452858,96.54964791452858,96.54964791452858,96.54964791452858,96.54964791452858,96.54964791452858,0.002095991223541205,98.26714504712618,[2.0],[3.0],[1],[0],[0],[1.7425432548097888],98.26757611982703,98.27074758327035,None,,,,,,,,,,,,,,ED29,001,2024-02-02_14h53.22.509,rating,2023.2.3,85.0015388604372,2024-02-02 14h53.33.694120 +0800,
neg_29.jpg,0,25,25,114,98.30213093035036,,,,,,,,,,,,,,,,,,,,,,,98.2709785150746,,98.2710098761836,98.27101671860692,98.30213093035036,99.29008199219425,99.30177369880585,100.27600655618244,100.29952909869007,100.52303886867321,100.52304656640081,100.54857365398857,100.54857365398857,100.54857365398857,100.54857365398857,100.54857365398857,100.54857365398857,0.002050375064754917,102.80717622006796,[-59.0],[-4.0],[1],[0],[0],[2.283643271373876],102.80757479125623,102.81070520015692,None,,,,,,,,,,,,,,ED29,001,2024-02-02_14h53.22.509,rating,2023.2.3,85.0015388604372,2024-02-02 14h53.33.694120 +0800,
neg_135.jpg,0,26,26,40,102.84206887526761,,,,,,,,,,,,,,,,,,,,,,,102.8109418339809,,102.81097348019102,102.81098089281659,102.84206887526761,103.8300367580714,103.84173530710632,104.81600665311635,104.83948700067776,105.06304894414279,105.06305806737419,105.08852899006706,105.08852899006706,105.08852899006706,105.08852899006706,105.08852899006706,105.08852899006706,0.002099982636536879,107.30023671935396,[-57.0],[5.0],[1],[0],[0],[2.2366355345884585],107.30063557564335,107.30366420348946,None,,,,,,,,,,,,,,ED29,001,2024-02-02_14h53.22.509,rating,2023.2.3,85.0015388604372,2024-02-02 14h53.33.694120 +0800,
neu_157.jpg,0,27,27,256,107.3350022195109,,,,,,,,,,,,,,,,,,,,,,,107.30389855650537,,107.30393077291774,107.30393790044218,107.3350022195109,108.32294729423484,108.33463443923029,109.30887527943469,109.3323975368412,109.55591129823915,109.55591956616718,109.58145891309778,109.58145891309778,109.58145891309778,109.58145891309778,109.58145891309778,109.58145891309778,0.0020030483001391985,111.65191649163808,[1.0],[2.0],[1],[0],[0],[2.0954891606033925],111.65231420752298,111.65544404622142,None,,,,,,,,,,,,,,ED29,001,2024-02-02_14h53.22.509,rating,2023.2.3,85.0015388604372,2024-02-02 14h53.33.694120 +0800,
neu_74.jpg,0,28,28,356,111.68675298194285,,,,,,,,,,,,,,,,,,,,,,,111.65567326741984,,111.65570462852884,111.65571204115531,111.68675298194285,112.67473911120942,112.6864330986291,113.6606479946422,113.68417139245321,113.9076791667294,113.9076871495572,113.93321281164026,113.93321281164026,113.93321281164026,113.93321281164026,113.93321281164026,113.93321281164026,0.001996490977035137,115.41549364239017,[90.0],[49.0],[1],[0],[0],[1.5072916004401122],115.41591901307129,115.4189946825818,None,,,,,,,,,,,,,,ED29,001,2024-02-02_14h53.22.509,rating,2023.2.3,85.0015388604372,2024-02-02 14h53.33.694120 +0800,
neg_111.jpg,0,29,29,14,115.43879779753752,,,,,,,,,,,,,,,,,,,,,,,115.41922532928493,,115.4192564052928,115.41926324771612,115.43879779753752,116.43845054452868,116.45010490291043,117.42434317720563,117.44787028132941,117.67137577479753,117.67138290232197,117.69690599849673,117.69690599849673,117.69690599849673,117.69690599849673,117.69690599849673,117.69690599849673,0.0021410371800811845,119.48507282477203,[-153.0],[41.0],[1],[0],[0],[1.813161345208755],119.4855093143924,120.81210960764656,space,119.51992670623713,119.51992670623713,1.281930099508827,None,,,,,,,,,,ED29,001,2024-02-02_14h53.22.509,rating,2023.2.3,85.0015388604372,2024-02-02 14h53.33.694120 +0800,
neg_28.jpg,0,30,30,113,120.82343239357397,,,,,,,,,,,,,,,,,,,,,,,120.81269064346998,120.82343239357397,121.8115958556582,121.81160412358713,121.83697298012339,122.82496053489467,122.83662544201343,123.82262612796603,123.8343879694221,124.06965901065996,124.06966699348777,124.0951883790558,124.0951883790558,124.0951883790558,124.0951883790558,124.0951883790558,124.0951883790558,0.007160240157645603,127.85934200401516,[-118.0],[13.0],[1],[0],[0],[3.7891068042490588],127.85978391055323,127.86290890253531,None,,,,,121.83697298012339,,,,,,,,,ED29,001,2024-02-02_14h53.22.509,rating,2023.2.3,85.0015388604372,2024-02-02 14h53.33.694120 +0800,
neu_26.jpg,0,31,31,303,127.8941964556816,,,,,,,,,,,,,,,,,,,,,,,127.86314382575347,,127.86317632726605,127.8631834547914,127.8941964556816,128.88217061070645,128.89382297338125,129.86806124767645,129.89158464548655,130.11509669627776,130.11510467910557,130.14062378386643,130.14062378386643,130.14062378386643,130.14062378386643,130.14062378386643,130.14062378386643,0.0019423217881922028,131.3641771743014,[87.0],[5.0],[1],[0],[0],[1.2485037187143462],131.3647108833593,131.36781990968575,None,,,,,,,,,,,,,,ED29,001,2024-02-02_14h53.22.509,rating,2023.2.3,85.0015388604372,2024-02-02 14h53.33.694120 +0800,
neg_118.jpg,0,32,32,21,131.38727292062322,,,,,,,,,,,,,,,,,,,,,,,131.36802888871352,,131.36805654350974,131.36806281573172,131.38727292062322,132.38708190295802,132.3987656267418,133.3730036159359,133.39652672864577,133.62003963474035,133.62004733246704,133.64556558192362,133.64556558192362,133.64556558192362,133.64556558192362,133.64556558192362,133.64556558192362,0.002004758905968629,134.39868209215092,[-143.0],[84.0],[1],[0],[0],[0.7780465963360257],134.39909292268112,134.4021406522943,None,,,,,,,,,,,,,,ED29,001,2024-02-02_14h53.22.509,rating,2023.2.3,85.0015388604372,2024-02-02 14h53.33.694120 +0800,
neg_99.jpg,0,33,33,191,134.42192152937332,,,,,,,,,,,,,,,,,,,,,,,134.40237272450213,,134.40240380051,134.40241092803535,134.42192152937332,135.42158596550416,135.4332414642904,136.40751395070401,136.4310057023049,136.65452174451002,136.6545294422367,136.680045125785,136.680045125785,136.680045125785,136.680045125785,136.680045125785,136.680045125785,0.0021396116753749084,137.03331975302262,[-224.0],[242.0],[1],[0],[0],[0.3782181130927711],137.03375054062235,137.03689178336117,None,,,,,,,,,,,,,,ED29,001,2024-02-02_14h53.22.509,rating,2023.2.3,85.0015388604372,2024-02-02 14h53.33.694120 +0800,
neg_82.jpg,0,34,34,173,137.056339092278,,,,,,,,,,,,,,,,,,,,,,,137.03711159622617,,137.03714238713383,137.03714951465827,137.056339092278,138.05614265769418,138.06783122819525,139.0420740641057,139.0655988874223,139.28910466599154,139.28911236371823,139.31465741266857,139.31465741266857,139.31465741266857,139.31465741266857,139.31465741266857,139.31465741266857,0.001983091230613354,139.90306708797016,[-128.0],[167.0],[1],[0],[0],[0.6133996326188935],139.90351156041743,139.9066402587123,None,,,,,,,,,,,,,,ED29,001,2024-02-02_14h53.22.509,rating,2023.2.3,85.0015388604372,2024-02-02 14h53.33.694120 +0800,
neu_40.jpg,0,35,35,319,139.93799309998576,,,,,,,,,,,,,,,,,,,,,,,139.90688202435376,,139.9069099642511,139.90691680667533,139.93799309998576,140.9259658295059,140.93768718662068,141.91189067859432,141.93542405494009,142.15896033931585,142.15896917744612,142.18447345695495,142.18447345695495,142.18447345695495,142.18447345695495,142.18447345695495,142.18447345695495,0.002073753345939622,142.9377658744943,[113.0],[102.0],[1],[0],[0],[0.7781614920359061],142.93824142295034,142.94136014271044,None,,,,,,,,,,,,,,ED29,001,2024-02-02_14h53.22.509,rating,2023.2.3,85.0015388604372,2024-02-02 14h53.33.694120 +0800,
neg_170.jpg,0,36,36,79,142.96063696123383,,,,,,,,,,,,,,,,,,,,,,,142.9415676962326,,142.94159592123106,142.94160247855416,142.96063696123383,143.96047359836484,143.97212966735242,144.9463702224557,144.96989333516558,145.19340339024984,145.19341137307765,145.21895442632103,145.21895442632103,145.21895442632103,145.21895442632103,145.21895442632103,145.21895442632103,0.001829136694141198,146.63065365959937,[-22.0],[43.0],[1],[0],[0],[1.4366680931216251],146.63107874517937,146.63416553362822,None,,,,,,,,,,,,,,ED29,001,2024-02-02_14h53.22.509,rating,2023.2.3,85.0015388604372,2024-02-02 14h53.33.694120 +0800,
neu_20.jpg,0,37,37,297,146.65390193495205,,,,,,,,,,,,,,,,,,,,,,,146.63437137654455,,146.634399601543,146.6344061588661,146.65390193495205,147.65357121780016,147.665252945877,148.6394923605767,148.6630157583868,148.88652666877442,148.8865340814,148.91206544550278,148.91206544550278,148.91206544550278,148.91206544550278,148.91206544550278,148.91206544550278,0.0021478796043084003,150.30039352489985,[-4.0],[3.0],[1],[0],[0],[1.4132561697997517],150.30086166073033,150.30391908377624,None,,,,,,,,,,,,,,ED29,001,2024-02-02_14h53.22.509,rating,2023.2.3,85.0015388604372,2024-02-02 14h53.33.694120 +0800,
neu_32.jpg,0,38,38,310,150.33521718565953,,,,,,,,,,,,,,,,,,,,,,,150.30415600270135,,150.30418707871013,150.30419420623457,150.33521718565953,151.32318392805882,151.33484740967197,152.3090794117452,152.33261934541406,152.55612940049832,152.55613681312389,152.58165876889416,152.58165876889416,152.58165876889416,152.58165876889416,152.58165876889416,152.58165876889416,0.0019631341610875097,153.8522506870222,[9.0],[6.0],[1],[0],[0],[1.2955014769659101],153.85269316376252,153.85580675170422,None,,,,,,,,,,,,,,ED29,001,2024-02-02_14h53.22.509,rating,2023.2.3,85.0015388604372,2024-02-02 14h53.33.694120 +0800,
