ED1,ED2,ED3,ED4,ED5,ED6,ED7,ED8,ED9,ED10,ED11,ED12,ED13,ED14,ED15,ED16,ED17,ED18,ED19,ED20,ED21,ED22,ED23,ED24,ED25,ED26,ED27,ED28,ED29,ED30,ED31,ED32,ED33,ED34,ED35
108.85311203635843,707.2481884034769,178.04493814764857,150.4725888658795,449.0044543208898,338.11980125393427,439.6020928066653,246.9028148887736,390.7377637239585,751.0958660517312,128.4445405612866,204.41379601191306,181.7305698004604,34.20526275297414,142.772546380598,112.60994627474076,406.20807475972214,29.614185789921695,27.202941017470888,106.25441167311595,58.412327466040935,56.08029957123981,134.5362404707371,28.442925306655784,88.11923740024082,40.311288741492746,324.172793429677,202.78066969018522,15.231546211727817,280.22312538404105,511.2856344549493,548.5334994328058,177.47675904185314,550.2381302672508,325.3013987058771
119.05040949110591,477.4484265342174,33.421549934136806,121.92620719107111,446.12330134168064,34.713109915419565,472.2075814723859,28.653097563788805,170.07351351694948,741.0674733113038,117.27744881263405,116.21101496846157,118.00423721205946,289.4995682207488,120.16655108639841,459.52693065804095,216.14809737770074,206.196508214858,367.6003264416396,70.25667228100119,44.384682042344295,113.44161493913951,98.6154146165801,36.05551275463989,176.61540136692497,43.41658669218482,211.07344693257843,519.003853550241,257.41989045137905,20.518284528683193,398.8984833262719,259.04825805243314,416.0588900624526,116.86744627996283,378.38208202820596
10.198039027185569,316.00158227451965,159.84054554461454,45.60701700396552,21.18962010041709,361.4000553403389,34.20526275297414,219.20310216782974,247.88101984621574,40.024992192379,76.02631123499285,88.20430828479978,143.39107364128355,316.0253154416589,27.85677655436824,398.3616447400528,197.0913493789111,215.37873618349607,353.62409420173844,81.49846624323675,57.428216061444914,70.7248188403477,52.773099207835045,9.219544457292887,150.20652449211386,27.459060435491963,290.99828178186897,547.8220513999048,255.8378392654222,271.3595400939499,369.57949077295945,292.8975930252756,263.79727064547126,559.7320787662612,550.0709045204991
102.42070103255493,516.575260731677,25.709920264364882,56.302753041036986,256.3298656028985,83.93449827097318,315.45839662307293,159.02201105507376,300.26987860922713,38.63935817272331,202.8324431643025,180.01388835309348,74.24957912338628,427.1123973850443,332.8618331981004,344.4444802867365,127.27922061357856,569.2099788303083,451.21281010184094,218.54976549975981,137.05838172107534,436.0229351765799,457.56420314530726,51.97114584074513,68.8839603971781,974.0395269186974,84.29116205154607,517.6292109222585,144.18044250174847,98.99494936611666,240.85887984460942,196.45864704817652,111.5212984142491,443.12526445690276,607.9909538800721
6.708203932499369,302.60535355475787,203.24615617521528,202.00990074746338,523.0869908533379,419.2016221342661,124.14507642270796,370.19589408852175,411.8859065323794,787.823584313138,307.23443817384793,381.9371676074482,227.03523955544875,443.2572616438449,278.14564530116235,255.38402455909414,279.4011453090341,542.0747180970535,431.3664335573643,251.87695408671274,187.3205808233575,467.60346448673795,554.9819816894959,67.20119046564577,93.00537618869137,938.3314979259728,305.026228380446,677.728559232972,144.84474446799925,373.02144710458674,479.3766786150532,743.85818540902,145.04137340772803,120.24142381059865,587.7159177698014
16.76305461424021,373.5679322425842,50.15974481593781,177.29072169744248,510.16957964974745,58.137767414994535,157.0286598045083,183.04371062672436,362.9944903163132,778.3572444578389,249.96999819978396,294.3331445828009,191.67159413955946,194.74342094150447,268.5386378158644,537.3313688963264,90.55385138137417,713.0420744949066,625.920921522839,279.29196193231195,134.48048185517482,452.8631139759563,545.3310920899339,68.47627326307996,226.87441459979573,931.4526289618813,128.08200498118384,426.01056324931665,400.6607043372235,115.69356075426151,544.9376111079139,452.1968597856469,408.8275920238261,442.8114722994426,348.78646762740095
106.51291001564083,475.9873947910806,53.41348144429457,54.70831746635972,386.7428085950662,102.41581909060729,581.3811142443483,205.29247428973133,438.5430423573039,276.79956647364895,103.46496991735899,298.72562662081737,166.54428840401582,184.20097719610501,302.768888758406,292.72000273298715,360.45526768241297,584.199452242126,102.82509421342633,236.01906702637396,34.92849839314596,364.44615514503647,118.00423721205946,52.009614495783374,61.0,7.0710678118654755,284.39760899135564,495.9727815112438,132.30646242719968,327.2139972556186,347.57013680694723,163.5145253486674,59.43904440685432,120.21647141718975,66.61080993352356
4.242640687119285,320.00624993896605,140.9432509913121,97.082439194738,63.0317380372777,433.3774336533918,444.5424614139801,160.85397104206038,94.33981132056604,790.8204600286971,222.55111772354684,252.9229131573492,294.93219559756443,210.0,173.24260445975753,359.0933026387432,58.7962583843564,564.2003190357127,94.89467845985885,194.11594473406868,88.40814442120137,336.69273826443003,236.23081932719955,24.73863375370596,122.80065146407001,46.486557196677836,128.69343417595164,519.3197473618734,135.72398461583714,66.2872536767062,171.14321488157222,672.9353609374381,170.06175348972502,514.5658364096863,265.2168923730161
13.038404810405298,4.123105625617661,22.135943621178654,76.05918747922567,60.166435825965294,99.00505037623081,439.6089171070123,190.01052602421794,276.63152387246106,767.7063240588813,182.58422713914803,254.5937941113255,155.60205654167942,106.07544484940895,186.40010729610646,436.16510635308737,146.01369798755184,505.22272316276513,432.1400236034612,166.02710622064097,77.05841939723393,267.5892374517331,212.60761980700502,22.20360331117452,236.57979626333267,50.44799302251776,177.0706073858674,29.832867780352597,137.03284277865654,315.48375552474965,254.4425278918601,399.6561021678513,379.94736477570154,45.27692569068709,372.2391704267567
6.708203932499369,376.8527563916708,72.2357252334328,105.01904589168576,464.79780550256476,67.89698078707183,445.5760316713636,259.53227159642404,500.8492787256462,292.6790050550261,104.08650248711405,446.65198980862044,218.21548982599745,260.6856344335069,204.35263639111682,614.4371408044927,233.23807579381202,657.1095799027739,359.42454006369684,438.7493589738907,132.4424403278647,433.44780539299074,340.96920682079195,90.55385138137417,43.01162633521314,981.0897002822933,234.138847695123,434.18083790052276,275.5884612969128,423.68030400291207,369.7783119654261,163.04907236779974,155.24174696260025,397.53741962235455,565.4891687733727
