conv1,conv2,conv3,conv4,conv5,conv6,conv7,conv8,conv9,conv10,conv11,conv12,conv13,fc6,fc7
0.8440314531326294,0.8859473466873169,0.868279218673706,0.9148178696632385,0.8922439217567444,0.919100821018219,0.92652827501297,0.905706524848938,0.900011420249939,0.9298841953277588,0.8796160221099854,0.8790508508682251,0.9482355117797852,0.8535042405128479,0.8484033942222595
0.9172875285148621,0.9634201526641846,0.9001835584640503,0.926827609539032,0.870609700679779,0.9061294198036194,0.9151657819747925,0.886942982673645,0.8919872641563416,0.9176537990570068,0.8631506562232971,0.8522986173629761,0.8760199546813965,0.7533714771270752,0.7613328695297241
0.8486500978469849,0.9401516914367676,0.8786827325820923,0.927595853805542,0.8977516889572144,0.9301573038101196,0.9353947043418884,0.9233062267303467,0.9286226630210876,0.951126754283905,0.9300230145454407,0.9157620668411255,0.9731276035308838,0.9560410976409912,0.9649877548217773
0.8997128009796143,0.9611703157424927,0.8854770064353943,0.9233948588371277,0.8805883526802063,0.9208779335021973,0.9372173547744751,0.9170713424682617,0.9160144925117493,0.9417106509208679,0.9007683396339417,0.9009707570075989,0.9288613796234131,0.8727399110794067,0.9125275015830994
0.882826030254364,0.9507139325141907,0.8608816266059875,0.9057391285896301,0.8772723078727722,0.9134954214096069,0.9221206307411194,0.9012711644172668,0.9069116115570068,0.9272245764732361,0.8785765171051025,0.8783461451530457,0.9167527556419373,0.8312311768531799,0.7341431379318237
0.8458240628242493,0.9380586743354797,0.8903605937957764,0.9211175441741943,0.8768818974494934,0.9130651950836182,0.9296251535415649,0.9117836356163025,0.9170435667037964,0.942956805229187,0.9016613364219666,0.9078505635261536,0.9566944241523743,0.8760995268821716,0.8669620752334595
0.9222115874290466,0.9579436182975769,0.8857623934745789,0.924532413482666,0.8773541450500488,0.9130843281745911,0.9293498396873474,0.9045030474662781,0.907766580581665,0.9316037893295288,0.8801350593566895,0.8710393309593201,0.8871620297431946,0.7590656280517578,0.6536728143692017
0.8694548010826111,0.9368258714675903,0.8653221726417542,0.9141443967819214,0.8948875069618225,0.9329337477684021,0.9439908862113953,0.9248600006103516,0.9230407476425171,0.9383944869041443,0.9069228172302246,0.9088979959487915,0.9424169063568115,0.9184437990188599,0.8197570443153381
0.8724774122238159,0.9438889622688293,0.8865659236907959,0.9211552739143372,0.8712046146392822,0.9098117351531982,0.9290522933006287,0.8978843688964844,0.8958921432495117,0.9059735536575317,0.8385809063911438,0.7991026639938354,0.8609371781349182,0.7917636632919312,0.7591961622238159
0.8951592445373535,0.9480828642845154,0.8766270279884338,0.9126303195953369,0.8724340796470642,0.9127387404441833,0.9273401498794556,0.9009173512458801,0.8993594646453857,0.9378646016120911,0.8784765601158142,0.8852605819702148,0.9471108317375183,0.8246850371360779,0.7337930798530579
