stimulus_filename,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,welcome.started,welcome_image.started,welcome_key_resp.started,welcome.stopped,welcome_key_resp.keys,welcome_key_resp.rt,welcome_key_resp.duration,instruction.started,instruction_image.started,instruction_key_resp.started,instruction.stopped,instruction_key_resp.keys,instruction_key_resp.rt,instruction_key_resp.duration,start.started,start_image.started,key_resp.started,start.stopped,key_resp.keys,key_resp.rt,key_resp.duration,block_info.started,block_text.started,block_info.stopped,img_presentation.started,ISI_text.started,stimulus_image.started,ISI_text.stopped,text.started,stimulus_image.stopped,img_presentation.stopped,evaluation.started,horizontal_polygon.started,vertical_polygon.started,ha_text.started,la_text.started,negative_text.started,positive_text.started,mouse.started,evaluation.stopped,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,rest.started,rest.stopped,key_resp_2.keys,text.stopped,rest_image.started,key_resp_2.started,key_resp_2.rt,key_resp_2.duration,block_text.stopped,end.started,end_image.started,key_resp_3.started,end.stopped,key_resp_3.keys,key_resp_3.rt,key_resp_3.duration,participant,session,date,expName,psychopyVersion,frameRate,expStart,Unnamed: 76
neu_41.jpg,0.0,47.0,47.0,320.0,221.0129410191621,,,,,,,,,,,,,,,,,,,,,,,220.981762659696,,220.98179430590608,220.9818014334305,221.0129410191621,222.00091374868225,222.01256269014448,222.98680552605583,223.0103274983612,223.23383669814305,223.23384382566744,223.25938659381063,223.25938659381063,223.25938659381063,223.25938659381063,223.25938659381063,223.25938659381063,0.0020637748111766,226.04734073474535,[37.0],[-337.0],[1],[0],[0],[2.812783586394289],226.04783367436173,226.0509974400784,,,,,,,,,,,,,,,ED30,1,2024-02-02_15h39.26.963,rating,2023.2.3,84.8943518798063,2024-02-02 15h39.39.794993 +0800,
neu_42.jpg,0.0,219.0,219.0,321.0,925.4943557130964,,,,,,,,,,,,,,,,,,,,,,,925.4642547502816,,925.4642878219964,925.464294949522,925.4943557130964,926.482348114584,926.4940295575608,927.4682458790794,927.4917689917892,927.7152764809643,927.715284178691,927.7996444220416,927.7996444220416,927.7996444220416,927.7996444220416,927.7996444220416,927.7996444220416,0.0010100415420311,928.2945375505096,[-193.0],[-301.0],[1],[0],[0],[0.5760474111548319],928.295369760307,928.2985717295568,,,,,,,,,,,,,,,ED30,1,2024-02-02_15h39.26.963,rating,2023.2.3,84.8943518798063,2024-02-02 15h39.39.794993 +0800,
neu_43.jpg,0.0,138.0,138.0,322.0,591.6663659801534,,,,,,,,,,,,,,,,,,,,,,,591.6357495547436,,591.635781771156,591.6357888986804,591.6663659801534,592.654348118006,592.6659922127519,593.640236474168,593.6637558805642,593.8872645101437,593.8872722078704,593.9480742710894,593.9480742710894,593.9480742710894,593.9480742710894,593.9480742710894,593.9480742710894,0.0015044066631162,595.8305473739492,[-83.0],[-84.0],[1],[0],[0],[1.941459928058066],595.8311700345175,595.8345578896142,,,,,,,,,,,,,,,ED30,1,2024-02-02_15h39.26.963,rating,2023.2.3,84.8943518798063,2024-02-02 15h39.39.794993 +0800,
neu_44.jpg,0.0,324.0,324.0,323.0,1367.0816611922528,,,,,,,,,,,,,,,,,,,,,,,1367.0522390549013,,1367.0522687054054,1367.0522752627276,1367.0816611922528,1368.0696307856615,1368.081307667022,1369.0555533539427,1369.0790776070562,1369.302600776787,1369.302609614917,1369.410559114408,1369.410559114408,1369.410559114408,1369.410559114408,1369.410559114408,1369.410559114408,0.0003554496624929,1370.0471485766766,[-176.0],[-274.0],[1],[0],[0],[0.7386174141392985],1370.0482599003462,1370.0514621546963,,,,,,,,,,,,,,,ED30,1,2024-02-02_15h39.26.963,rating,2023.2.3,84.8943518798063,2024-02-02 15h39.39.794993 +0800,
neu_45.jpg,0.0,135.0,135.0,324.0,578.7168741869282,,,,,,,,,,,,,,,,,,,,,,,578.6865582579649,,578.6865916147808,578.6865990274064,578.7168741869282,579.7048591757903,579.7165366273521,580.6908105392713,580.7142917421352,580.93787649368,580.9378839063056,580.9986115581651,580.9986115581651,580.9986115581651,580.9986115581651,580.9986115581651,580.9986115581651,0.0013062614734735,583.2339185221281,[146.0],[-136.0],[1],[0],[0],[2.29429892097869],583.2345394720896,583.2377052335132,,,,,,,,,,,,,,,ED30,1,2024-02-02_15h39.26.963,rating,2023.2.3,84.8943518798063,2024-02-02 15h39.39.794993 +0800,
neu_46.jpg,0.0,57.0,57.0,325.0,262.2958703976501,,,,,,,,,,,,,,,,,,,,,,,262.27662551043795,,262.27665487584,262.2766614331631,262.2958703976501,263.29567595877324,263.3073653845768,264.2816010929637,264.3051244907738,264.52863340545446,264.5286405329789,264.5659354491436,264.5659354491436,264.5659354491436,264.5659354491436,264.5659354491436,264.5659354491436,0.001999056886234,266.29536177747923,[-203.0],[-292.0],[1],[0],[0],[1.7658696478347338],266.29587609966984,266.2990022320555,,,,,,,,,,,,,,,ED30,1,2024-02-02_15h39.26.963,rating,2023.2.3,84.8943518798063,2024-02-02 15h39.39.794993 +0800,
neu_47.jpg,0.0,136.0,136.0,326.0,583.2686056195116,,,,,,,,,,,,,,,,,,,,,,,583.2379387312267,,583.2379712327402,583.2379786453657,583.2686056195116,584.2565572515578,584.2682455369577,585.2424875175657,585.2660237449218,585.4895186896529,585.4895261022793,585.5503350079216,585.5503350079216,585.5503350079216,585.5503350079216,585.5503350079216,585.5503350079216,0.0015688394878452,587.7858050496516,[40.0],[-154.0],[1],[0],[0],[2.294602553534787],587.7865351932942,587.7897420092604,,,,,,,,,,,,,,,ED30,1,2024-02-02_15h39.26.963,rating,2023.2.3,84.8943518798063,2024-02-02 15h39.39.794993 +0800,
neu_48.jpg,0.0,164.0,164.0,327.0,721.5255865311447,,,,,,,,,,,,,,,,,,,,,,,721.4951100903227,,721.4951428769373,721.4951500044617,721.5255865311447,722.5135749412193,722.5252321506114,723.4994809736427,723.5230038012514,723.746512430831,723.7465195583554,723.8073324554125,723.8073324554125,723.8073324554125,723.8073324554125,723.8073324554125,723.8073324554125,0.0013906513668189,724.5725611962152,[-40.0],[-197.0],[1],[0],[0],[0.8238061609754368],724.5732522810222,724.576351328813,,,,,,,,,,,,,,,ED30,1,2024-02-02_15h39.26.963,rating,2023.2.3,84.8943518798063,2024-02-02 15h39.39.794993 +0800,
neu_49.jpg,0.0,333.0,333.0,328.0,1421.8434276665994,,,,,,,,,,,,,,,,,,,,,,,1421.8142056701454,,1421.8142378865575,1421.8142450140822,1421.8434276665994,1422.8314066683415,1422.8430764221755,1423.817318972986,1423.840844936707,1424.0643538513868,1424.0643618342149,1424.183977096127,1424.183977096127,1424.183977096127,1424.183977096127,1424.183977096127,1424.183977096127,0.0001382027057843,1427.255242935982,[121.0],[-363.0],[1],[0],[0],[3.1847830766328116],1427.256306362684,1427.259558794809,,,,,,,,,,,,,,,ED30,1,2024-02-02_15h39.26.963,rating,2023.2.3,84.8943518798063,2024-02-02 15h39.39.794993 +0800,
neu_5.jpg,0.0,92.0,92.0,329.0,415.50187097526486,,,,,,,,,,,,,,,,,,,,,,,415.4710584003724,,415.4710909018859,415.4710980294103,415.50187097526486,416.4898428494817,416.5015339858919,417.4757662730663,417.499289100675,417.72280001106174,417.7228074236882,417.7718487858547,417.7718487858547,417.7718487858547,417.7718487858547,417.7718487858547,417.7718487858547,0.0017313470534645,419.56010969545787,[-43.0],[-320.0],[1],[0],[0],[1.8361718463338548],419.5606385577994,419.5639380315888,,,,,,,,,,,,,,,ED30,1,2024-02-02_15h39.26.963,rating,2023.2.3,84.8943518798063,2024-02-02 15h39.39.794993 +0800,
neu_50.jpg,0.0,325.0,325.0,330.0,1370.0808520756354,,,,,,,,,,,,,,,,,,,,,,,1370.0516671423102,,1370.0516965077122,1370.0517027799342,1370.0808520756354,1371.0688262306603,1371.080513945858,1372.0547487989406,1372.0782721967516,1372.3017819667348,1372.3017893793613,1372.4096698844114,1372.4096698844114,1372.4096698844114,1372.4096698844114,1372.4096698844114,1372.4096698844114,0.000108267102405,1374.422306130612,[21.0],[-325.0],[1],[0],[0],[2.1147351882200383],1374.423338481307,1374.4265857816144,,,,,,,,,,,,,,,ED30,1,2024-02-02_15h39.26.963,rating,2023.2.3,84.8943518798063,2024-02-02 15h39.39.794993 +0800,
neu_51.jpg,0.0,375.0,375.0,331.0,1586.0816914129573,,,,,,,,,,,,,,,,,,,,,,,1586.052630213464,,1586.0526630000786,1586.0526704127042,1586.0816914129573,1587.069646466216,1587.081330475101,1588.0555707451022,1588.0790941429132,1588.3028294277829,1588.3028391212156,1588.4339932756084,1588.4339932756084,1588.4339932756084,1588.4339932756084,1588.4339932756084,1588.4339932756084,0.0001906612906168,1590.5529342736718,[-9.0],[-273.0],[1],[0],[0],[2.242829923858153],1590.5540416059284,1590.557307722902,,1588.4339932756084,,,,,,,,,,,,,ED30,1,2024-02-02_15h39.26.963,rating,2023.2.3,84.8943518798063,2024-02-02 15h39.39.794993 +0800,
neu_52.jpg,0.0,159.0,159.0,332.0,702.295457571413,,,,,,,,,,,,,,,,,,,,,,,702.2649611735214,,702.2649933899338,702.2650002323571,702.295457571413,703.2834243138122,703.295110033303,704.2693503033051,704.2928928028823,704.5163831859982,704.5163903135226,704.5772006446705,704.5772006446705,704.5772006446705,704.5772006446705,704.5772006446705,704.5772006446705,0.0014114637397142,707.81233455233,[5.0],[-369.0],[1],[0],[0],[3.2937857391916623],707.8129948462292,707.8162147768417,,,,,,,,,,,,,,,ED30,1,2024-02-02_15h39.26.963,rating,2023.2.3,84.8943518798063,2024-02-02 15h39.39.794993 +0800,
neu_53.jpg,0.0,298.0,298.0,333.0,1252.1713417052288,,,,,,,,,,,,,,,,,,,,,,,1252.141810089097,,1252.1418428757115,1252.141850003236,1252.1713417052288,1253.1593358173232,1253.170992456513,1254.145253253787,1254.168757834932,1254.3923331781434,1254.3923499991024,1254.5001315741083,1254.5001315741083,1254.5001315741083,1254.5001315741083,1254.5001315741083,1254.5001315741083,0.0005210933395574,1255.7599520916292,[185.0],[-306.0],[1],[0],[0],[1.3624657130421838],1255.760952796114,1255.7641955348054,,,,,,,,,,,,,,,ED30,1,2024-02-02_15h39.26.963,rating,2023.2.3,84.8943518798063,2024-02-02 15h39.39.794993 +0800,
