stimulus_filename,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,welcome.started,welcome_image.started,welcome_key_resp.started,welcome.stopped,welcome_key_resp.keys,welcome_key_resp.rt,welcome_key_resp.duration,instruction.started,instruction_image.started,instruction_key_resp.started,instruction.stopped,instruction_key_resp.keys,instruction_key_resp.rt,instruction_key_resp.duration,start.started,start_image.started,key_resp.started,start.stopped,key_resp.keys,key_resp.rt,key_resp.duration,block_info.started,block_text.started,block_info.stopped,img_presentation.started,ISI_text.started,stimulus_image.started,ISI_text.stopped,stimulus_image.stopped,text.started,text.stopped,img_presentation.stopped,evaluation.started,horizontal_polygon.started,vertical_polygon.started,ha_text.started,la_text.started,negative_text.started,positive_text.started,mouse.started,evaluation.stopped,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,rest.started,rest.stopped,key_resp_2.keys,rest_image.started,key_resp_2.started,key_resp_2.rt,key_resp_2.duration,block_text.stopped,end.started,end_image.started,key_resp_3.started,end.stopped,key_resp_3.keys,key_resp_3.rt,key_resp_3.duration,participant,session,date,expName,psychopyVersion,frameRate,expStart,Unnamed: 76
neg_1.jpg,0.0,368.0,368.0,0.0,1225.549006459767,,,,,,,,,,,,,,,,,,,,,,,1225.521849674331,,1225.5218773288998,1225.52188360107,1225.549006459767,1226.5323430147128,1226.5490386759102,1227.5323512825726,1227.5323512825726,1227.8822859094562,1227.7658795663538,1227.765887549116,1227.8822859094562,1227.8822859094562,1227.8822859094562,1227.8822859094562,1227.8822859094562,1227.8822859094562,0.1104710171566694,1229.9840635564706,[121.0],[51.0],[1],[0],[0],[2.100090148189338],1229.985225048311,1229.9883354744252,,,,,,,,,,,,,,ED23,1,2024-01-26_17h32.04.562,rating,2023.2.3,59.99692109293908,2024-01-26 17h32.35.906989 +0800,
neg_10.jpg,0.0,42.0,42.0,1.0,137.77482539134144,,,,,,,,,,,,,,,,,,,,,,,137.745630435762,,137.74565752013223,137.74566379230237,137.77482539134144,138.75816394198046,138.77485817768502,139.75816622276943,139.75816622276943,140.02483921862586,139.99169764263388,139.9917056253962,140.02483921862586,140.02483921862586,140.02483921862586,140.02483921862586,140.02483921862586,140.02483921862586,0.0292275993724615,140.65867506681388,[-236.0],[27.0],[1],[0],[0],[0.6334834662757203],140.6591506113382,140.66223053189788,,,,,,,,,,,,,,ED23,1,2024-01-26_17h32.04.562,rating,2023.2.3,59.99692109293908,2024-01-26 17h32.35.906989 +0800,
neg_100.jpg,0.0,328.0,328.0,2.0,1085.348046703717,,,,,,,,,,,,,,,,,,,,,,,1085.3206746688174,,1085.320704889271,1085.3207117316397,1085.348046703717,1086.331379837482,1086.3480963108796,1087.3313795523843,1087.3313795523843,1087.6814182402686,1087.5649292185608,1087.5649369162256,1087.6814182402686,1087.6814182402686,1087.6814182402686,1087.6814182402686,1087.6814182402686,1087.6814182402686,0.1107672346406616,1088.5830064677484,[-315.0],[98.0],[1],[0],[0],[0.9000190445876797],1088.5840963998326,1088.587276960212,,,,,,,,,,,,,,ED23,1,2024-01-26_17h32.04.562,rating,2023.2.3,59.99692109293908,2024-01-26 17h32.35.906989 +0800,
neg_101.jpg,0.0,131.0,131.0,3.0,437.4102384051821,,,,,,,,,,,,,,,,,,,,,,,437.3814762293314,,437.3815041689977,437.3815107262653,437.4102384051821,438.39357182404456,438.41028687195103,439.3935800919044,439.3935800919044,439.6769162477158,439.62710780548696,439.6271157882493,439.6769162477158,439.6769162477158,439.6769162477158,439.6769162477158,439.6769162477158,439.6769162477158,0.0454591199923015,440.427507399736,[-279.0],[3.0],[1],[0],[0],[0.750021239851776],440.4281471610757,440.4312225200574,,,,,,,,,,,,,,ED23,1,2024-01-26_17h32.04.562,rating,2023.2.3,59.99692109293908,2024-01-26 17h32.35.906989 +0800,
neg_102.jpg,0.0,114.0,114.0,4.0,380.57650479336553,,,,,,,,,,,,,,,,,,,,,,,380.5476941507459,,380.5477215202136,380.5477277923837,380.57650479336553,381.5598490459761,381.5765087847449,382.5598667220893,382.5598667220893,382.8431920441526,382.7933830317288,382.7933910144912,382.8431920441526,382.8431920441526,382.8431920441526,382.8431920441526,382.8431920441526,382.8431920441526,0.0455189907079329,384.3437665179026,[-281.0],[-12.0],[1],[0],[0],[1.5000267992727458],384.344372922702,384.34748249352015,,,,,,,,,,,,,,ED23,1,2024-01-26_17h32.04.562,rating,2023.2.3,59.99692109293908,2024-01-26 17h32.35.906989 +0800,
neg_103.jpg,0.0,82.0,82.0,5.0,264.7590374841984,,,,,,,,,,,,,,,,,,,,,,,264.7301036789704,,264.73013161863673,264.7301378908069,264.7590374841984,265.7423777454296,265.7590409053828,266.7423845877948,266.7423845877948,267.0090042702086,266.97592028413965,266.975928266902,267.0090042702086,267.0090042702086,267.0090042702086,267.0090042702086,267.0090042702086,267.0090042702086,0.0289182673550385,267.70965298364354,[-266.0],[-42.0],[1],[0],[0],[0.7001837175594119],267.7102069302909,267.71330794815185,,,,,,,,,,,,,,ED23,1,2024-01-26_17h32.04.562,rating,2023.2.3,59.99692109293908,2024-01-26 17h32.35.906989 +0800,
neg_104.jpg,0.0,207.0,207.0,6.0,674.5619311213104,,,,,,,,,,,,,,,,,,,,,,,674.5335295952336,,674.533572360031,674.5335786322012,674.5619311213104,675.5452117969271,675.5618760972739,676.5452075204466,676.5452075204466,676.8618868169815,676.7787928239541,676.7788010918139,676.8618868169815,676.8618868169815,676.8618868169815,676.8618868169815,676.8618868169815,676.8618868169815,0.0783669151023787,677.462808597893,[-229.0],[-41.0],[1],[0],[0],[0.6000539406632015],677.4636633236023,677.4666976283788,,,,,,,,,,,,,,ED23,1,2024-01-26_17h32.04.562,rating,2023.2.3,59.99692109293908,2024-01-26 17h32.35.906989 +0800,
neg_105.jpg,0.0,170.0,170.0,7.0,557.4110894246096,,,,,,,,,,,,,,,,,,,,,,,557.3825342303699,,557.3825630253286,557.3825690124013,557.4110894246096,558.3944011759759,558.4111173642759,559.3944091587382,559.3944091587382,559.6944332780822,559.6279936069495,559.6280015897119,559.6944332780822,559.6944332780822,559.6944332780822,559.6944332780822,559.6944332780822,559.6944332780822,0.0619218556021223,560.0951984258008,[-351.0],[-16.0],[1],[0],[0],[0.4000096363342891],560.0959616348464,560.099036138532,,,,,,,,,,,,,,ED23,1,2024-01-26_17h32.04.562,rating,2023.2.3,59.99692109293908,2024-01-26 17h32.35.906989 +0800,
neg_106.jpg,0.0,73.0,73.0,8.0,235.4755057507264,,,,,,,,,,,,,,,,,,,,,,,235.44654172504124,,235.4465719454984,235.44657878786347,235.4755057507264,236.4588411652785,236.47550831661465,237.45885285432269,237.45885285432269,237.72551986310827,237.6924067969794,237.69241449464425,237.72551986310827,237.72551986310827,237.72551986310827,237.72551986310827,237.72551986310827,237.72551986310827,0.0289941035880474,238.8926689166674,[-250.0],[-10.0],[1],[0],[0],[1.166689759655128],238.89326648340463,238.89640085780596,,,,,,,,,,,,,,ED23,1,2024-01-26_17h32.04.562,rating,2023.2.3,59.99692109293908,2024-01-26 17h32.35.906989 +0800,
neg_107.jpg,0.0,206.0,206.0,9.0,671.2285433341367,,,,,,,,,,,,,,,,,,,,,,,671.2002133678197,,671.2002435882732,671.200250430642,671.2285433341367,672.2118813145808,672.2285193858534,673.2118838804654,673.2118838804654,673.5285309608571,673.445397054018,673.4454053218815,673.5285309608571,673.5285309608571,673.5285309608571,673.5285309608571,673.5285309608571,673.5285309608571,0.078340400927118,674.5294247450784,[-232.0],[-23.0],[1],[0],[0],[1.0000276545652014],674.5302047749483,674.5333094990874,,,,,,,,,,,,,,ED23,1,2024-01-26_17h32.04.562,rating,2023.2.3,59.99692109293908,2024-01-26 17h32.35.906989 +0800,
neg_108.jpg,0.0,161.0,161.0,10.0,528.6942017779893,,,,,,,,,,,,,,,,,,,,,,,528.6655887087272,,528.6656163632924,528.6656223503651,528.6942017779893,529.6775571494491,529.6942462533752,530.6775705490818,530.6775705490818,530.9775744264243,530.9110745994785,530.9110825822409,530.9775744264243,530.9775744264243,530.9775744264243,530.9775744264243,530.9775744264243,530.9775744264243,0.0620689665011013,531.6449452867218,[-334.0],[24.0],[1],[0],[0],[0.6666358760157891],531.6456403571956,531.6487242691346,,,,,,,,,,,,,,ED23,1,2024-01-26_17h32.04.562,rating,2023.2.3,59.99692109293908,2024-01-26 17h32.35.906989 +0800,
neg_109.jpg,0.0,179.0,179.0,11.0,584.8612633062676,,,,,,,,,,,,,,,,,,,,,,,584.8327611403711,,584.8328016243777,584.8328170197037,584.8612633062676,585.8446181075287,585.8612883949481,586.8445995761158,586.8445995761158,587.1446031683572,587.0781857349193,587.0781934325842,587.1446031683572,587.1446031683572,587.1446031683572,587.1446031683572,587.1446031683572,587.1446031683572,0.0618545723264105,588.0122159063376,[-161.0],[-13.0],[1],[0],[0],[0.8667865221323154],588.0129551670998,589.4283652615286,space,588.0279787247982,588.0279787247982,1.392059375782992,,,,,,,,,,ED23,1,2024-01-26_17h32.04.562,rating,2023.2.3,59.99692109293908,2024-01-26 17h32.35.906989 +0800,
neg_11.jpg,0.0,272.0,272.0,12.0,892.1967585425537,,,,,,,,,,,,,,,,,,,,,,,892.1688394033681,,892.168867057937,892.1688733301071,892.1967585425537,893.1800680131328,893.1967132118716,894.180090535925,894.180090535925,894.5133993507752,894.4135971522064,894.4136054200662,894.5133993507752,894.5133993507752,894.5133993507752,894.5133993507752,894.5133993507752,894.5133993507752,0.0945876019723073,895.2644905657999,[-331.0],[-19.0],[1],[0],[0],[0.7499471142036782],895.2654105790989,895.2685868629978,,,,,,,,,,,,,,ED23,1,2024-01-26_17h32.04.562,rating,2023.2.3,59.99692109293908,2024-01-26 17h32.35.906989 +0800,
neg_110.jpg,0.0,245.0,245.0,13.0,803.8127606157923,,,,,,,,,,,,,,,,,,,,,,,803.7846903743284,,803.7847217351791,803.7847288626454,803.8127606157923,804.7961003068249,804.8127999594017,805.796126535899,805.796126535899,806.1127804586558,806.0296622322439,806.0296702150063,806.1127804586558,806.1127804586558,806.1127804586558,806.1127804586558,806.1127804586558,806.1127804586558,0.0781111816249904,806.9471814863809,[-296.0],[-6.0],[1],[0],[0],[0.8333467329684936],806.948128013848,806.9512729368998,,,,,,,,,,,,,,ED23,1,2024-01-26_17h32.04.562,rating,2023.2.3,59.99692109293908,2024-01-26 17h32.35.906989 +0800,
neg_111.jpg,0.0,154.0,154.0,14.0,507.9440622222082,,,,,,,,,,,,,,,,,,,,,,,507.9154708204387,,507.9155013259933,507.9155084534596,507.9440622222082,508.9274044791291,508.94410099562265,509.9274013430422,509.9274013430422,510.227402369399,510.16097410220937,510.1609817998742,510.227402369399,510.227402369399,510.227402369399,510.227402369399,510.227402369399,510.227402369399,0.0619523611603654,510.96145894095207,[-325.0],[142.0],[1],[0],[0],[0.7333843089691072],510.9621799553988,510.9652815434547,,,,,,,,,,,,,,ED23,1,2024-01-26_17h32.04.562,rating,2023.2.3,59.99692109293908,2024-01-26 17h32.35.906989 +0800,
neg_112.jpg,0.0,16.0,16.0,15.0,59.05761501306733,,,,,,,,,,,,,,,,,,,,,,,59.02843687830682,,59.02846738386143,59.02847451132766,59.05761501306733,60.04097209511565,60.05764181233826,61.040958125282486,61.040958125282486,61.290982786315,61.2744938216274,61.27450180438973,61.290982786315,61.290982786315,61.290982786315,61.290982786315,61.290982786315,61.290982786315,0.0125615884335275,61.82463126768016,[-304.0],[59.0],[1],[0],[0],[0.533301516326901],61.82506034112703,61.82816820135304,,,,,,,,,,,,,,ED23,1,2024-01-26_17h32.04.562,rating,2023.2.3,59.99692109293908,2024-01-26 17h32.35.906989 +0800,
neg_113.jpg,0.0,303.0,303.0,16.0,1003.997482008852,,,,,,,,,,,,,,,,,,,,,,,1003.9698970052686,,1003.9699275108233,1003.9699343531884,1003.997482008852,1004.9808185637976,1004.997484289639,1005.9808288273508,1005.9808288273508,1006.3141610202892,1006.2143981653336,1006.2144061480958,1006.3141610202892,1006.3141610202892,1006.3141610202892,1006.3141610202892,1006.3141610202892,1006.3141610202892,0.0942882484050642,1006.8155625651798,[226.0],[-4.0],[1],[0],[0],[0.5000638620913378],1006.8165769461284,1006.8197047632584,,,,,,,,,,,,,,ED23,1,2024-01-26_17h32.04.562,rating,2023.2.3,59.99692109293908,2024-01-26 17h32.35.906989 +0800,
