stimulus_filename,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,welcome.started,welcome_image.started,welcome_key_resp.started,welcome.stopped,welcome_key_resp.keys,welcome_key_resp.rt,welcome_key_resp.duration,instruction.started,instruction_image.started,instruction_key_resp.started,instruction.stopped,instruction_key_resp.keys,instruction_key_resp.rt,instruction_key_resp.duration,start.started,start_image.started,key_resp.started,start.stopped,key_resp.keys,key_resp.rt,key_resp.duration,block_info.started,block_text.started,block_info.stopped,img_presentation.started,ISI_text.started,stimulus_image.started,ISI_text.stopped,text.started,stimulus_image.stopped,text.stopped,img_presentation.stopped,evaluation.started,horizontal_polygon.started,vertical_polygon.started,ha_text.started,la_text.started,negative_text.started,positive_text.started,mouse.started,evaluation.stopped,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,rest.started,rest.stopped,key_resp_2.keys,rest_image.started,key_resp_2.started,key_resp_2.rt,key_resp_2.duration,block_text.stopped,end.started,end_image.started,key_resp_3.started,end.stopped,key_resp_3.keys,key_resp_3.rt,key_resp_3.duration,participant,session,date,expName,psychopyVersion,frameRate,expStart,Unnamed: 76
neg_1.jpg,0.0,304.0,304.0,0.0,1697.2827865428917,,,,,,,,,,,,,,,,,,,,,,,1697.2550094382696,,1697.2550359526613,1697.255041939783,1697.2827865428917,1698.266160308298,1698.2828002277402,1699.2661831163769,1699.2661831163769,1699.5995300395243,1699.4997278711037,1699.4997361390324,1699.5995300395243,1699.5995300395243,1699.5995300395243,1699.5995300395243,1699.5995300395243,1699.5995300395243,0.0945873148884857,1700.80094761868,[-44.0],[-135.0],[1],[0],[0],[1.200047098684081],1700.8019143961465,1700.8050456603503,,,,,,,,,,,,,,ED32,1,2024-02-02_17h32.43.736,rating,2023.2.3,60.027125362353175,2024-02-02 17h32.55.207902 +0800,
neg_10.jpg,0.0,252.0,252.0,1.0,1396.8429991598075,,,,,,,,,,,,,,,,,,,,,,,1396.8149001761649,,1396.8149301117685,1396.8149372392943,1396.8429991598075,1397.8263945928902,1397.8430162658678,1398.8263660827906,1398.8263660827906,1399.1430745119997,1399.0599305094856,1399.0599387774128,1399.1430745119997,1399.1430745119997,1399.1430745119997,1399.1430745119997,1399.1430745119997,1399.1430745119997,0.0781988545222702,1400.810848035755,[-312.0],[-160.0],[1],[0],[0],[1.6666978377088526],1400.8117520910018,1400.8148075183417,,,,,,,,,,,,,,ED32,1,2024-02-02_17h32.43.736,rating,2023.2.3,60.027125362353175,2024-02-02 17h32.55.207902 +0800,
neg_100.jpg,0.0,62.0,62.0,2.0,394.4881194139816,,,,,,,,,,,,,,,,,,,,,,,394.4590841586778,,394.4591135240808,394.4591206516052,394.4881194139816,395.4714983112044,395.4881385157478,396.4714946048916,396.4714946048916,396.7381703757837,396.7050305214871,396.70503850431487,396.7381703757837,396.7381703757837,396.7381703757837,396.7381703757837,396.7381703757837,396.7381703757837,0.0291030380649317,397.9052746249581,[-352.0],[347.0],[1],[0],[0],[1.1667244946511346],397.9057430458888,397.9087976179253,,,,,,,,,,,,,,ED32,1,2024-02-02_17h32.43.736,rating,2023.2.3,60.027125362353175,2024-02-02 17h32.55.207902 +0800,
neg_101.jpg,0.0,72.0,72.0,3.0,439.489085621246,,,,,,,,,,,,,,,,,,,,,,,439.4601216411902,,439.4601504363909,439.4601572788142,439.489085621246,440.4724551101372,440.4891089995272,441.47246166745936,441.47246166745936,441.7391630974398,441.7060457661228,441.7060540340517,441.7391630974398,441.7391630974398,441.7391630974398,441.7391630974398,441.7391630974398,441.7391630974398,0.0290579921074822,442.93958481882873,[-370.0],[171.0],[1],[0],[0],[1.2000197289871721],442.9400951496064,442.9431488663394,,,,,,,,,,,,,,ED32,1,2024-02-02_17h32.43.736,rating,2023.2.3,60.027125362353175,2024-02-02 17h32.55.207902 +0800,
neg_102.jpg,0.0,101.0,101.0,4.0,610.00943085574,,,,,,,,,,,,,,,,,,,,,,,609.980588043607,,609.9806185494126,609.9806253918359,610.00943085574,610.9928117486706,611.0094459660922,611.9927980638222,611.9927980638222,612.2761662127396,612.2263556480939,612.2263639160228,612.2761662127396,612.2761662127396,612.2761662127396,612.2761662127396,612.2761662127396,612.2761662127396,0.0455981262020941,613.6268774969503,[-301.0],[255.0],[1],[0],[0],[1.3501818516688218],613.627477919641,613.6305108240031,,,,,,,,,,,,,,ED32,1,2024-02-02_17h32.43.736,rating,2023.2.3,60.027125362353175,2024-02-02 17h32.55.207902 +0800,
neg_103.jpg,0.0,237.0,237.0,5.0,1307.1077408055644,,,,,,,,,,,,,,,,,,,,,,,1307.0795816656118,,1307.079611316116,1307.0796187287417,1307.1077408055644,1308.091130251525,1308.1077599073324,1309.0911436512724,1309.0911436512724,1309.4077882178608,1309.3246470663544,1309.3246556193844,1309.4077882178608,1309.4077882178608,1309.4077882178608,1309.4077882178608,1309.4077882178608,1309.4077882178608,0.0782322113373084,1310.4088348236037,[-314.0],[84.0],[1],[0],[0],[1.000042480047341],1310.4097240536012,1310.4128205354828,,,,,,,,,,,,,,ED32,1,2024-02-02_17h32.43.736,rating,2023.2.3,60.027125362353175,2024-02-02 17h32.55.207902 +0800,
neg_104.jpg,0.0,291.0,291.0,6.0,1593.3638840904823,,,,,,,,,,,,,,,,,,,,,,,1593.33604968056,,1593.336079331062,1593.3360861734873,1593.3638840904823,1594.347276102351,1594.3639194430052,1595.347276102351,1595.347276102351,1595.6806036386315,1595.5807963383922,1595.5808048914223,1595.6806036386315,1595.6806036386315,1595.6806036386315,1595.6806036386315,1595.6806036386315,1595.6806036386315,0.0945784767573059,1597.6818940057235,[-347.0],[177.0],[1],[0],[0],[2.000055594693549],1597.6828394006152,1597.6858811431066,,,,,,,,,,,,,,ED32,1,2024-02-02_17h32.43.736,rating,2023.2.3,60.027125362353175,2024-02-02 17h32.55.207902 +0800,
neg_105.jpg,0.0,115.0,115.0,7.0,675.1608083639512,,,,,,,,,,,,,,,,,,,,,,,675.1321143745354,,675.1321414591312,675.1321477313522,675.1608083639512,676.1441960993052,676.1608730818771,677.144204082133,677.144204082133,677.427571375747,677.3778278098343,677.3778360777633,677.427571375747,677.427571375747,677.427571375747,677.427571375747,677.427571375747,677.427571375747,0.0454869368149957,679.5783011345029,[-344.0],[233.0],[1],[0],[0],[2.1501108045013098],679.5789081145158,679.5820909819995,,,,,,,,,,,,,,ED32,1,2024-02-02_17h32.43.736,rating,2023.2.3,60.027125362353175,2024-02-02 17h32.55.207902 +0800,
neg_106.jpg,0.0,161.0,161.0,8.0,927.6662602076848,,,,,,,,,,,,,,,,,,,,,,,927.637563937462,,927.637593587966,927.6376007154904,927.6662602076848,928.6496214286472,928.6662741776344,929.6496311220816,929.6496311220816,929.9496366245312,929.8831610515554,929.8831696045854,929.9496366245312,929.9496366245312,929.9496366245312,929.9496366245312,929.9496366245312,929.9496366245312,0.0620949249441764,931.21704424967,[-271.0],[-195.0],[1],[0],[0],[1.2667382080089737],931.2177222198316,931.2207719451508,,,,,,,,,,,,,,ED32,1,2024-02-02_17h32.43.736,rating,2023.2.3,60.027125362353175,2024-02-02 17h32.55.207902 +0800,
neg_107.jpg,0.0,207.0,207.0,9.0,1153.971121835344,,,,,,,,,,,,,,,,,,,,,,,1153.942651365107,,1153.942681015611,1153.9426881431357,1153.971121835344,1154.9544830563063,1154.971134094687,1155.9545098557992,1155.9545098557992,1156.2711626903165,1156.1880395001735,1156.1880480532036,1156.2711626903165,1156.2711626903165,1156.2711626903165,1156.2711626903165,1156.2711626903165,1156.2711626903165,0.0785335630862391,1157.5221325326183,[-65.0],[-328.0],[1],[0],[0],[1.2500655019539408],1157.5229578999931,1157.5260572328843,,,,,,,,,,,,,,ED32,1,2024-02-02_17h32.43.736,rating,2023.2.3,60.027125362353175,2024-02-02 17h32.55.207902 +0800,
