stimulus_filename,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,welcome.started,welcome_image.started,welcome_key_resp.started,welcome.stopped,welcome_key_resp.keys,welcome_key_resp.rt,welcome_key_resp.duration,instruction.started,instruction_image.started,instruction_key_resp.started,instruction.stopped,instruction_key_resp.keys,instruction_key_resp.rt,instruction_key_resp.duration,start.started,start_image.started,key_resp.started,start.stopped,key_resp.keys,key_resp.rt,key_resp.duration,block_info.started,block_text.started,block_info.stopped,img_presentation.started,ISI_text.started,stimulus_image.started,ISI_text.stopped,stimulus_image.stopped,text.started,text.stopped,img_presentation.stopped,evaluation.started,horizontal_polygon.started,vertical_polygon.started,ha_text.started,la_text.started,negative_text.started,positive_text.started,mouse.started,evaluation.stopped,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,rest.started,rest.stopped,key_resp_2.keys,rest_image.started,key_resp_2.started,key_resp_2.rt,key_resp_2.duration,block_text.stopped,end.started,end_image.started,key_resp_3.started,end.stopped,key_resp_3.keys,key_resp_3.rt,key_resp_3.duration,participant,session,date,expName,psychopyVersion,frameRate,expStart,Unnamed: 76
neg_1.jpg,0.0,47.0,47.0,0.0,227.31013571265248,,,,,,,,,,,,,,,,,,,,,,,227.28091851938007,,227.280949310034,227.2809561524009,227.31013571265248,228.29347654408048,228.3101627970227,229.29348082056092,229.29348082056092,229.5601486846408,229.52701623180656,229.5270244996664,229.5601486846408,229.5601486846408,229.5601486846408,229.5601486846408,229.5601486846408,229.5601486846408,0.0292461307835765,231.42736656100897,[-102.0],[-95.0],[1],[0],[0],[1.8668421163656603],231.42784609691444,231.4309225962916,,,,,,,,,,,,,,ED22,1,2024-01-26_16h44.24.229,rating,2023.2.3,59.99835787709933,2024-01-26 16h44.38.175224 +0800,
neg_10.jpg,0.0,298.0,298.0,1.0,1382.2681013400215,,,,,,,,,,,,,,,,,,,,,,,1382.2403136313078,,1382.2403449921585,1382.2403518345254,1382.2681013400215,1383.2514418863502,1383.2681036208105,1384.2514464479282,1384.2514464479282,1384.5847854832336,1384.4849864207515,1384.4849946886134,1384.5847854832336,1384.5847854832336,1384.5847854832336,1384.5847854832336,1384.5847854832336,1384.5847854832336,0.094497510803194,1387.0862258015404,[-112.0],[-229.0],[1],[0],[0],[2.500137132443342],1387.0871808819702,1387.090305563017,,,,,,,,,,,,,,ED22,1,2024-01-26_16h44.24.229,rating,2023.2.3,59.99835787709933,2024-01-26 16h44.38.175224 +0800,
neg_100.jpg,0.0,268.0,268.0,2.0,1244.400521958583,,,,,,,,,,,,,,,,,,,,,,,1244.3725078815532,,1244.372535251021,1244.3725412380936,1244.400521958583,1245.383826867583,1245.4005265201613,1246.3838288632724,1246.3838288632724,1246.7171738856505,1246.6173602831386,1246.6173685509984,1246.7171738856505,1246.7171738856505,1246.7171738856505,1246.7171738856505,1246.7171738856505,1246.7171738856505,0.0946922331731912,1247.718342504957,[-201.0],[-40.0],[1],[0],[0],[1.0000248035812547],1247.719272211607,1247.7223797867357,,,,,,,,,,,,,,ED22,1,2024-01-26_16h44.24.229,rating,2023.2.3,59.99835787709933,2024-01-26 16h44.38.175224 +0800,
neg_101.jpg,0.0,96.0,96.0,3.0,473.0618783780628,,,,,,,,,,,,,,,,,,,,,,,473.03294143674975,,473.03297108700826,473.0329779293752,473.0618783780628,474.0451733086102,474.0618803737543,475.0451795807803,475.0451795807803,475.3285676245414,475.2788008067164,475.2788087894769,475.3285676245414,475.3285676245414,475.3285676245414,475.3285676245414,475.3285676245414,475.3285676245414,0.0456455744988488,478.2790391491744,[-297.0],[52.0],[1],[0],[0],[2.9500051032646297],478.2795785557937,478.2827203427569,,,,,,,,,,,,,,ED22,1,2024-01-26_16h44.24.229,rating,2023.2.3,59.99835787709933,2024-01-26 16h44.38.175224 +0800,
neg_102.jpg,0.0,290.0,290.0,4.0,1345.5678503391828,,,,,,,,,,,,,,,,,,,,,,,1345.540192635446,,1345.540220290015,1345.5402265621851,1345.5678503391828,1346.5511928812011,1346.567856041156,1347.5511977278784,1347.5511977278784,1347.884529920817,1347.7847228755743,1347.784730858335,1347.884529920817,1347.884529920817,1347.884529920817,1347.884529920817,1347.884529920817,1347.884529920817,0.094364084641711,1350.5858346462137,[-189.0],[-57.0],[1],[0],[0],[2.7000494361036544],1350.586839048707,1350.5898890339104,,,,,,,,,,,,,,ED22,1,2024-01-26_16h44.24.229,rating,2023.2.3,59.99835787709933,2024-01-26 16h44.38.175224 +0800,
neg_103.jpg,0.0,50.0,50.0,5.0,241.0602709919549,,,,,,,,,,,,,,,,,,,,,,,241.0311438898516,,241.0311738252094,241.03118095267564,241.0602709919549,242.0435684883905,242.060261868799,243.0435721946724,243.0435721946724,243.31025345839043,243.27715065581287,243.2771583534759,243.31025345839043,243.31025345839043,243.31025345839043,243.31025345839043,243.31025345839043,243.31025345839043,0.0291243936662795,247.5441378303658,[-223.0],[-27.0],[1],[0],[0],[4.233506331185708],247.54461052390437,247.54763941180863,,,,,,,,,,,,,,ED22,1,2024-01-26_16h44.24.229,rating,2023.2.3,59.99835787709933,2024-01-26 16h44.38.175224 +0800,
neg_104.jpg,0.0,307.0,307.0,6.0,1423.7683929959258,,,,,,,,,,,,,,,,,,,,,,,1423.7407127693969,,1423.7407407090632,1423.740746981233,1423.7683929959258,1424.7517463716922,1424.7684106720408,1425.7517258445914,1425.7517258445914,1426.085090253675,1425.985281212741,1425.9852891955034,1426.085090253675,1426.085090253675,1426.085090253675,1426.085090253675,1426.085090253675,1426.085090253675,0.0944037133522215,1428.7864656835336,[-77.0],[-243.0],[1],[0],[0],[2.7000137987743074],1428.787436444387,1428.790543734416,,,,,,,,,,,,,,ED22,1,2024-01-26_16h44.24.229,rating,2023.2.3,59.99835787709933,2024-01-26 16h44.38.175224 +0800,
neg_105.jpg,0.0,44.0,44.0,7.0,211.29335765794892,,,,,,,,,,,,,,,,,,,,,,,211.26412906073165,,211.26415871099016,211.2641655533571,211.29335765794892,212.2766984893769,212.2933625046262,213.27670647213927,213.27670647213927,213.54339030174376,213.5102589893031,213.51026697206544,213.54339030174376,213.54339030174376,213.54339030174376,213.54339030174376,213.54339030174376,213.54339030174376,0.0292769214374857,216.2104352942988,[11.0],[-32.0],[1],[0],[0],[2.6667060102790856],216.210892307412,216.2138405124024,,,,,,,,,,,,,,ED22,1,2024-01-26_16h44.24.229,rating,2023.2.3,59.99835787709933,2024-01-26 16h44.38.175224 +0800,
neg_106.jpg,0.0,330.0,330.0,8.0,1543.5192390261273,,,,,,,,,,,,,,,,,,,,,,,1543.5033627384073,1543.5192390261273,1544.5027452147624,1544.5027531975247,1544.5358850801622,1545.5025579049598,1545.5358876460486,1546.5025616112416,1546.5025616112416,1546.8525888951808,1546.7361357959016,1546.736143778664,1546.8525888951808,1546.8525888951808,1546.8525888951808,1546.8525888951808,1546.8525888951808,1546.8525888951808,0.0994644992315443,1551.5540655350542,[-179.0],[-148.0],[1],[0],[0],[4.700032900382212],1551.5550776352102,1551.5581777977732,,,,,,1544.5358850801622,,,,,,,,ED22,1,2024-01-26_16h44.24.229,rating,2023.2.3,59.99835787709933,2024-01-26 16h44.38.175224 +0800,
neg_107.jpg,0.0,222.0,222.0,9.0,1016.432238896692,,,,,,,,,,,,,,,,,,,,,,,1016.4040896829084,,1016.4041199033636,1016.4041267457304,1016.432238896692,1017.415584289698,1017.432250300637,1018.415589706572,1018.415589706572,1018.7322633011354,1018.6491681677109,1018.6491764355724,1018.7322633011354,1018.7322633011354,1018.7322633011354,1018.7322633011354,1018.7322633011354,1018.7322633011354,0.0781935751329001,1021.6500166212518,[-33.0],[-210.0],[1],[0],[0],[2.9168472766523337],1021.650820314304,1021.6538973838778,,,,,,,,,,,,,,ED22,1,2024-01-26_16h44.24.229,rating,2023.2.3,59.99835787709933,2024-01-26 16h44.38.175224 +0800,
