MaxPool1,MaxPool2,MaxPool3,MaxPool4,MaxPool5,classifing
0.8244583606719971,0.8668656945228577,0.8995059728622437,0.8839586973190308,0.8655747175216675,0.6211405396461487
0.87552809715271,0.8981326818466187,0.9148047566413879,0.9104142785072327,0.8779259920120239,0.7597444653511047
0.8511265516281128,0.9128636121749878,0.9164969325065613,0.8923191428184509,0.8537589311599731,0.6411240696907043
0.8484193682670593,0.8743671178817749,0.898352861404419,0.8761248588562012,0.8763026595115662,0.6259173154830933
0.8577775955200195,0.8960766792297363,0.894546627998352,0.8790983557701111,0.8949199318885803,0.6248940229415894
0.8957761526107788,0.9540019631385803,0.9423500895500183,0.9637291431427002,0.945349395275116,0.7845932841300964
0.8698315024375916,0.8796002864837646,0.8916066288948059,0.874196469783783,0.8354706764221191,0.45196354389190674
0.8377418518066406,0.8800027966499329,0.9075036644935608,0.8904179930686951,0.9082708954811096,0.7277665138244629
0.9282453656196594,0.9188979864120483,0.917426347732544,0.918351411819458,0.8952053189277649,0.697607159614563
0.7942979335784912,0.864159882068634,0.8850468397140503,0.900076150894165,0.9587064981460571,0.863467812538147
0.7573012709617615,0.8279945850372314,0.8932059407234192,0.8983801007270813,0.93309485912323,0.6135225892066956
0.8188178539276123,0.8594357967376709,0.8893013000488281,0.8787785768508911,0.9227636456489563,0.7692131996154785
0.8209795951843262,0.896698534488678,0.9262630939483643,0.9104706048965454,0.9309007525444031,0.8476638793945312
0.7991807460784912,0.8664984703063965,0.8865153789520264,0.881619393825531,0.8034977316856384,0.6843037605285645
0.7937544584274292,0.8653965592384338,0.8962046504020691,0.9066740274429321,0.8685459494590759,0.7651302814483643
0.8921244740486145,0.9197239279747009,0.9335168600082397,0.943573534488678,0.905308187007904,0.8330018520355225
0.8602732419967651,0.9128663539886475,0.9176537990570068,0.9085655808448792,0.8197261095046997,0.8270155191421509
0.8592246770858765,0.8945212364196777,0.9104936122894287,0.8911256194114685,0.8723815679550171,0.8680769205093384
0.8086158633232117,0.8914596438407898,0.9173642992973328,0.8907029628753662,0.8970407247543335,0.8501971364021301
0.8465372323989868,0.9282956123352051,0.9237492680549622,0.920782744884491,0.9047066569328308,0.77853924036026
0.800581157207489,0.8790696263313293,0.9189008474349976,0.9010393619537354,0.8559337258338928,0.7010962963104248
0.8765945434570312,0.8999527096748352,0.9152082800865173,0.9441317319869995,0.8937344551086426,0.8318302631378174
0.7668790817260742,0.8523293137550354,0.8910889625549316,0.9137811064720154,0.9173319339752197,0.7737517356872559
0.8133758306503296,0.8892542123794556,0.9170185923576355,0.921342670917511,0.893329381942749,0.7286478281021118
0.8198152780532837,0.8717405796051025,0.9279695153236389,0.9341623187065125,0.9390053153038025,0.8719937801361084
0.8003596663475037,0.8647065758705139,0.900187075138092,0.911582887172699,0.8754616379737854,0.7438698410987854
0.8574705719947815,0.8988000750541687,0.9186597466468811,0.9143930673599243,0.9027113318443298,0.8341681361198425
